file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t-30_p+060_20250930_032145_396.jpg,60.0,-30.0,1981.4562377929688,14.180610656738281,31.1256103515625,28.361221313476562,0.5763086676597595,-1,2592,1944
img_t-20_p+120_20250930_032255_314.jpg,120.0,-20.0,571.1307983398438,243.35684967041016,33.3580322265625,33.50895690917969,0.5308701992034912,-1,2592,1944
img_t-10_p+045_20250930_032353_263.jpg,45.0,-10.0,2241.5162353515625,450.3807373046875,37.006591796875,34.08544921875,0.5203191041946411,-1,2592,1944
img_t-10_p+055_20250930_032354_157.jpg,55.0,-10.0,1949.5224609375,486.5978546142578,31.4755859375,29.159942626953125,0.6767569780349731,-1,2592,1944
img_t-05_p+050_20250930_032417_183.jpg,50.0,-5.0,1970.4846801757812,581.31640625,31.2161865234375,30.4365234375,0.5425392985343933,-1,2592,1944
img_t+00_p+035_20250930_032456_967.jpg,35.0,0.0,2546.4677734375,589.9210205078125,39.3203125,32.6732177734375,0.5231077671051025,-1,2592,1944
img_t+00_p+040_20250930_032457_415.jpg,40.0,0.0,2345.3197021484375,620.7937316894531,34.944580078125,30.27984619140625,0.6603013873100281,-1,2592,1944
img_t+00_p+045_20250930_032457_863.jpg,45.0,0.0,2179.8304443359375,645.4344787597656,34.339111328125,30.70513916015625,0.752836287021637,-1,2592,1944
img_t+00_p+050_20250930_032458_311.jpg,50.0,0.0,2039.4471435546875,662.3370056152344,31.030517578125,26.62945556640625,0.7824407815933228,-1,2592,1944
img_t+00_p+055_20250930_032458_760.jpg,55.0,0.0,1914.6435546875,677.7250061035156,29.43798828125,27.64886474609375,0.5839340686798096,-1,2592,1944
img_t+00_p+060_20250930_032459_206.jpg,60.0,0.0,1802.917724609375,687.8785400390625,28.677001953125,25.0025634765625,0.6901970505714417,-1,2592,1944
img_t+00_p+135_20250930_032505_799.jpg,135.0,0.0,192.1904754638672,588.1019897460938,37.558563232421875,32.053955078125,0.8040784597396851,-1,2592,1944
img_t+05_p+050_20250930_032521_723.jpg,50.0,5.0,1947.4026489257812,761.6599731445312,30.5177001953125,26.30126953125,0.7532297372817993,-1,2592,1944
img_t+05_p+045_20250930_032522_169.jpg,45.0,5.0,2074.9139404296875,746.8578186035156,33.549560546875,29.72906494140625,0.6652730703353882,-1,2592,1944
img_t+05_p+040_20250930_032522_617.jpg,40.0,5.0,2220.0557861328125,728.2868957519531,32.726806640625,30.71978759765625,0.7288681864738464,-1,2592,1944
img_t+05_p+035_20250930_032523_066.jpg,35.0,5.0,2392.4071044921875,702.9201965332031,36.271240234375,31.98980712890625,0.6676068305969238,-1,2592,1944
img_t+10_p+035_20250930_032601_571.jpg,35.0,10.0,2494.23193359375,772.9923095703125,40.24560546875,30.326904296875,0.5884819030761719,-1,2592,1944
img_t+10_p+040_20250930_032602_019.jpg,40.0,10.0,2310.385009765625,802.5199279785156,33.046875,29.89129638671875,0.7458195090293884,-1,2592,1944
img_t+10_p+045_20250930_032602_466.jpg,45.0,10.0,2147.8548583984375,825.2173156738281,31.099853515625,29.10980224609375,0.5079927444458008,-1,2592,1944
img_t+10_p+050_20250930_032602_914.jpg,50.0,10.0,2014.8193969726562,841.2658996582031,27.4315185546875,26.79266357421875,0.775938093662262,-1,2592,1944
img_t+10_p+060_20250930_032603_743.jpg,60.0,10.0,1837.4339599609375,860.1233520507812,27.33349609375,25.0599365234375,0.764689028263092,-1,2592,1944
img_t+10_p+075_20250930_032605_089.jpg,75.0,10.0,1504.518798828125,882.0975341796875,20.39697265625,22.9295654296875,0.5755755305290222,-1,2592,1944
img_t+10_p+085_20250930_032605_985.jpg,85.0,10.0,1337.489013671875,884.82421875,21.90673828125,22.377197265625,0.5528119802474976,-1,2592,1944
img_t+10_p+130_20250930_032609_951.jpg,130.0,10.0,406.3749237060547,801.4325561523438,33.480499267578125,27.4566650390625,0.6582683324813843,-1,2592,1944
img_t+10_p+135_20250930_032610_399.jpg,135.0,10.0,230.42857360839844,773.7815246582031,37.075714111328125,29.75738525390625,0.6165053844451904,-1,2592,1944
img_t+10_p+140_20250930_032610_853.jpg,140.0,10.0,23.21089518070221,735.7105102539062,38.84426188468933,34.4678955078125,0.6179746389389038,-1,2592,1944
img_t+15_p+135_20250930_032618_841.jpg,135.0,15.0,113.00117874145508,840.0964965820312,42.04772186279297,31.7991943359375,0.7339035272598267,-1,2592,1944
img_t+15_p+070_20250930_032624_597.jpg,70.0,15.0,1541.2376708984375,966.8725280761719,23.926025390625,22.92657470703125,0.5002961158752441,-1,2592,1944
img_t+15_p+065_20250930_032624_982.jpg,65.0,15.0,1589.240234375,964.5660400390625,23.947265625,22.1617431640625,0.7331169247627258,-1,2592,1944
img_t+15_p+060_20250930_032625_429.jpg,60.0,15.0,1727.9969482421875,957.4476623535156,23.512939453125,25.66387939453125,0.5693649649620056,-1,2592,1944
img_t+15_p+050_20250930_032626_324.jpg,50.0,15.0,1944.21728515625,935.3541870117188,29.729736328125,26.2474365234375,0.5427955985069275,-1,2592,1944
img_t+15_p+045_20250930_032626_772.jpg,45.0,15.0,2068.74169921875,920.3673706054688,29.97119140625,26.42236328125,0.5431513786315918,-1,2592,1944
img_t+15_p+040_20250930_032627_220.jpg,40.0,15.0,2210.27783203125,903.0299377441406,31.2060546875,28.97894287109375,0.7493038773536682,-1,2592,1944
