file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t+50_p-019_20250929_185422_816_ud.jpg,-19.0,50.0,184.34576416015625,1925.646728515625,54.95220947265625,36.70654296875,0.4503937065601349,0,2592,1944
img_t+50_p-019_20250929_185422_816_ud.jpg,-19.0,50.0,255.74412536621094,1926.185302734375,60.811492919921875,35.62939453125,0.24025970697402954,0,2592,1944
img_t+50_p-019_20250929_185422_816_ud.jpg,-19.0,50.0,223.30026245117188,1925.7230834960938,51.51654052734375,36.5538330078125,0.21323494613170624,0,2592,1944
img_t+50_p-019_20250929_185422_816_ud.jpg,-19.0,50.0,184.34576416015625,1925.646728515625,54.95220947265625,36.70654296875,0.4503937065601349,0,2592,1944
img_t+50_p-019_20250929_185422_816_ud.jpg,-19.0,50.0,255.74412536621094,1926.185302734375,60.811492919921875,35.62939453125,0.24025970697402954,0,2592,1944
img_t+50_p-019_20250929_185422_816_ud.jpg,-19.0,50.0,223.30026245117188,1925.7230834960938,51.51654052734375,36.5538330078125,0.21323494613170624,0,2592,1944
img_t+50_p-017_20250929_185423_712_ud.jpg,-17.0,50.0,2421.9580078125,1927.0008544921875,72.759765625,33.998291015625,0.6073746085166931,0,2592,1944
img_t+50_p-017_20250929_185423_712_ud.jpg,-17.0,50.0,2409.42578125,1927.7767944335938,53.9892578125,32.4464111328125,0.32545846700668335,0,2592,1944
img_t+50_p-017_20250929_185423_712_ud.jpg,-17.0,50.0,2437.87890625,1926.9468994140625,56.8515625,34.106201171875,0.25811153650283813,0,2592,1944
img_t+50_p-017_20250929_185423_712_ud.jpg,-17.0,50.0,2421.9580078125,1927.0008544921875,72.759765625,33.998291015625,0.6073746085166931,0,2592,1944
img_t+50_p-017_20250929_185423_712_ud.jpg,-17.0,50.0,2409.42578125,1927.7767944335938,53.9892578125,32.4464111328125,0.32545846700668335,0,2592,1944
img_t+50_p-017_20250929_185423_712_ud.jpg,-17.0,50.0,2437.87890625,1926.9468994140625,56.8515625,34.106201171875,0.25811153650283813,0,2592,1944
img_t+50_p-008_20250929_185427_808_ud.jpg,-8.0,50.0,2573.82763671875,1923.5452270507812,35.10888671875,40.9095458984375,0.3690851926803589,0,2592,1944
img_t+50_p-008_20250929_185427_808_ud.jpg,-8.0,50.0,2225.01513671875,1917.182373046875,8.82763671875,9.98046875,0.2474989891052246,0,2592,1944
img_t+50_p-008_20250929_185427_808_ud.jpg,-8.0,50.0,2573.82763671875,1923.5452270507812,35.10888671875,40.9095458984375,0.3690851926803589,0,2592,1944
img_t+50_p-008_20250929_185427_808_ud.jpg,-8.0,50.0,2225.01513671875,1917.182373046875,8.82763671875,9.98046875,0.2474989891052246,0,2592,1944
img_t+50_p-007_20250929_185428_255_ud.jpg,-7.0,50.0,2555.439453125,1922.9539794921875,67.837890625,42.092041015625,0.798742949962616,0,2592,1944
img_t+50_p-007_20250929_185428_255_ud.jpg,-7.0,50.0,2555.439453125,1922.9539794921875,67.837890625,42.092041015625,0.798742949962616,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2513.38818359375,1924.4921875,59.15625,39.015625,0.6429076790809631,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2538.80126953125,1924.5325927734375,56.5703125,38.934814453125,0.6391538381576538,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2524.8837890625,1924.3572387695312,74.4013671875,39.2855224609375,0.5922483205795288,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2503.97802734375,1925.2015991210938,47.3564453125,37.5968017578125,0.27604442834854126,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2513.38818359375,1924.4921875,59.15625,39.015625,0.6429076790809631,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2538.80126953125,1924.5325927734375,56.5703125,38.934814453125,0.6391538381576538,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2524.8837890625,1924.3572387695312,74.4013671875,39.2855224609375,0.5922483205795288,0,2592,1944
img_t+50_p-006_20250929_185428_703_ud.jpg,-6.0,50.0,2503.97802734375,1925.2015991210938,47.3564453125,37.5968017578125,0.27604442834854126,0,2592,1944
img_t+50_p-005_20250929_185429_150_ud.jpg,-5.0,50.0,2456.15283203125,1926.228759765625,47.70458984375,35.54248046875,0.6945298314094543,0,2592,1944
img_t+50_p-005_20250929_185429_150_ud.jpg,-5.0,50.0,2491.8193359375,1925.7979736328125,49.177734375,36.404052734375,0.47620174288749695,0,2592,1944
img_t+50_p-005_20250929_185429_150_ud.jpg,-5.0,50.0,2464.7919921875,1926.2066650390625,62.1982421875,35.586669921875,0.29786092042922974,0,2592,1944
img_t+50_p-005_20250929_185429_150_ud.jpg,-5.0,50.0,2456.15283203125,1926.228759765625,47.70458984375,35.54248046875,0.6945298314094543,0,2592,1944
img_t+50_p-005_20250929_185429_150_ud.jpg,-5.0,50.0,2491.8193359375,1925.7979736328125,49.177734375,36.404052734375,0.47620174288749695,0,2592,1944
img_t+50_p-005_20250929_185429_150_ud.jpg,-5.0,50.0,2464.7919921875,1926.2066650390625,62.1982421875,35.586669921875,0.29786092042922974,0,2592,1944
img_t+50_p-004_20250929_185429_598_ud.jpg,-4.0,50.0,2425.43994140625,1927.3796997070312,53.6748046875,33.2406005859375,0.615223228931427,0,2592,1944
img_t+50_p-004_20250929_185429_598_ud.jpg,-4.0,50.0,2437.556640625,1927.1847534179688,73.1787109375,33.6304931640625,0.5341139435768127,0,2592,1944
img_t+50_p-004_20250929_185429_598_ud.jpg,-4.0,50.0,2450.8134765625,1927.364501953125,55.1201171875,33.27099609375,0.3964346945285797,0,2592,1944
img_t+50_p-004_20250929_185429_598_ud.jpg,-4.0,50.0,2425.43994140625,1927.3796997070312,53.6748046875,33.2406005859375,0.615223228931427,0,2592,1944
img_t+50_p-004_20250929_185429_598_ud.jpg,-4.0,50.0,2437.556640625,1927.1847534179688,73.1787109375,33.6304931640625,0.5341139435768127,0,2592,1944
img_t+50_p-004_20250929_185429_598_ud.jpg,-4.0,50.0,2450.8134765625,1927.364501953125,55.1201171875,33.27099609375,0.3964346945285797,0,2592,1944
img_t+50_p-003_20250929_185430_045_ud.jpg,-3.0,50.0,2398.064453125,1927.28173828125,74.748046875,33.4365234375,0.7031240463256836,0,2592,1944
img_t+50_p-003_20250929_185430_045_ud.jpg,-3.0,50.0,2383.864013671875,1928.24267578125,49.501953125,31.5146484375,0.22114914655685425,0,2592,1944
img_t+50_p-003_20250929_185430_045_ud.jpg,-3.0,50.0,2398.064453125,1927.28173828125,74.748046875,33.4365234375,0.7031240463256836,0,2592,1944
img_t+50_p-003_20250929_185430_045_ud.jpg,-3.0,50.0,2383.864013671875,1928.24267578125,49.501953125,31.5146484375,0.22114914655685425,0,2592,1944
img_t+50_p-002_20250929_185430_495_ud.jpg,-2.0,50.0,2347.26318359375,1928.9952392578125,56.7724609375,30.009521484375,0.6909685134887695,0,2592,1944
img_t+50_p-002_20250929_185430_495_ud.jpg,-2.0,50.0,2357.958984375,1928.3538818359375,73.4423828125,31.292236328125,0.6761017441749573,0,2592,1944
img_t+50_p-002_20250929_185430_495_ud.jpg,-2.0,50.0,2347.26318359375,1928.9952392578125,56.7724609375,30.009521484375,0.6909685134887695,0,2592,1944
img_t+50_p-002_20250929_185430_495_ud.jpg,-2.0,50.0,2357.958984375,1928.3538818359375,73.4423828125,31.292236328125,0.6761017441749573,0,2592,1944
img_t+50_p-001_20250929_185430_941_ud.jpg,-1.0,50.0,2324.5859375,1928.9273071289062,70.2548828125,30.1453857421875,0.6980807781219482,0,2592,1944
img_t+50_p-001_20250929_185430_941_ud.jpg,-1.0,50.0,2333.44580078125,1929.4064331054688,52.22265625,29.1871337890625,0.5717013478279114,0,2592,1944
img_t+50_p-001_20250929_185430_941_ud.jpg,-1.0,50.0,2307.09765625,1931.0098876953125,41.962890625,25.980224609375,0.2781519889831543,0,2592,1944
img_t+50_p-001_20250929_185430_941_ud.jpg,-1.0,50.0,2324.5859375,1928.9273071289062,70.2548828125,30.1453857421875,0.6980807781219482,0,2592,1944
img_t+50_p-001_20250929_185430_941_ud.jpg,-1.0,50.0,2333.44580078125,1929.4064331054688,52.22265625,29.1871337890625,0.5717013478279114,0,2592,1944
img_t+50_p-001_20250929_185430_941_ud.jpg,-1.0,50.0,2307.09765625,1931.0098876953125,41.962890625,25.980224609375,0.2781519889831543,0,2592,1944
img_t+50_p+000_20250929_185431_389_ud.jpg,0.0,50.0,2292.41357421875,1930.587158203125,56.375,26.82568359375,0.7083256840705872,0,2592,1944
img_t+50_p+000_20250929_185431_389_ud.jpg,0.0,50.0,2274.154541015625,1931.42919921875,49.6708984375,25.1416015625,0.5380439758300781,0,2592,1944
img_t+50_p+000_20250929_185431_389_ud.jpg,0.0,50.0,2292.41357421875,1930.587158203125,56.375,26.82568359375,0.7083256840705872,0,2592,1944
img_t+50_p+000_20250929_185431_389_ud.jpg,0.0,50.0,2274.154541015625,1931.42919921875,49.6708984375,25.1416015625,0.5380439758300781,0,2592,1944
img_t+50_p+001_20250929_185431_788_ud.jpg,1.0,50.0,2252.919921875,1929.5122680664062,70.80859375,28.9754638671875,0.6370735764503479,0,2592,1944
img_t+50_p+001_20250929_185431_788_ud.jpg,1.0,50.0,2260.38916015625,1931.1357421875,53.2587890625,25.728515625,0.21599869430065155,0,2592,1944
img_t+50_p+001_20250929_185431_788_ud.jpg,1.0,50.0,2252.919921875,1929.5122680664062,70.80859375,28.9754638671875,0.6370735764503479,0,2592,1944
img_t+50_p+001_20250929_185431_788_ud.jpg,1.0,50.0,2260.38916015625,1931.1357421875,53.2587890625,25.728515625,0.21599869430065155,0,2592,1944
img_t+50_p+002_20250929_185432_221_ud.jpg,2.0,50.0,2217.31884765625,1931.7794799804688,64.77392578125,24.4410400390625,0.5959862470626831,0,2592,1944
img_t+50_p+002_20250929_185432_221_ud.jpg,2.0,50.0,2227.942626953125,1932.6639404296875,41.5703125,22.672119140625,0.15793368220329285,0,2592,1944
img_t+50_p+002_20250929_185432_221_ud.jpg,2.0,50.0,2201.6455078125,1933.946533203125,40.982421875,20.10693359375,0.11506976187229156,0,2592,1944
img_t+50_p+002_20250929_185432_221_ud.jpg,2.0,50.0,2217.31884765625,1931.7794799804688,64.77392578125,24.4410400390625,0.5959862470626831,0,2592,1944
