file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t+35_p-019_20250929_184926_745_ud.jpg,-19.0,35.0,385.6915283203125,1490.814453125,79.057373046875,60.564453125,0.8037316799163818,0,2592,1944
img_t+35_p-019_20250929_184926_745_ud.jpg,-19.0,35.0,427.54132080078125,1492.029052734375,75.9293212890625,59.32861328125,0.6341084241867065,0,2592,1944
img_t+35_p-019_20250929_184926_745_ud.jpg,-19.0,35.0,385.6915283203125,1490.814453125,79.057373046875,60.564453125,0.8037316799163818,0,2592,1944
img_t+35_p-019_20250929_184926_745_ud.jpg,-19.0,35.0,427.54132080078125,1492.029052734375,75.9293212890625,59.32861328125,0.6341084241867065,0,2592,1944
img_t+35_p-018_20250929_184927_197_ud.jpg,-18.0,35.0,1407.0302734375,1519.3828125,55.18505859375,48.76416015625,0.8360515832901001,0,2592,1944
img_t+35_p-018_20250929_184927_197_ud.jpg,-18.0,35.0,1407.0302734375,1519.3828125,55.18505859375,48.76416015625,0.8360515832901001,0,2592,1944
img_t+35_p-017_20250929_184927_640_ud.jpg,-17.0,35.0,2207.387939453125,1500.7762451171875,80.2294921875,65.44140625,0.7717233896255493,0,2592,1944
img_t+35_p-017_20250929_184927_640_ud.jpg,-17.0,35.0,2191.0478515625,1502.09130859375,85.40283203125,66.019775390625,0.7206848859786987,0,2592,1944
img_t+35_p-017_20250929_184927_640_ud.jpg,-17.0,35.0,2207.387939453125,1500.7762451171875,80.2294921875,65.44140625,0.7717233896255493,0,2592,1944
img_t+35_p-017_20250929_184927_640_ud.jpg,-17.0,35.0,2191.0478515625,1502.09130859375,85.40283203125,66.019775390625,0.7206848859786987,0,2592,1944
img_t+35_p-016_20250929_184928_089_ud.jpg,-16.0,35.0,2375.24365234375,1464.848388671875,9.205078125,9.68798828125,0.3092088997364044,0,2592,1944
img_t+35_p-016_20250929_184928_089_ud.jpg,-16.0,35.0,2354.89111328125,1464.9140625,10.6357421875,8.85693359375,0.18058136105537415,0,2592,1944
img_t+35_p-016_20250929_184928_089_ud.jpg,-16.0,35.0,2375.24365234375,1464.848388671875,9.205078125,9.68798828125,0.3092088997364044,0,2592,1944
img_t+35_p-016_20250929_184928_089_ud.jpg,-16.0,35.0,2354.89111328125,1464.9140625,10.6357421875,8.85693359375,0.18058136105537415,0,2592,1944
img_t+35_p-014_20250929_184928_985_ud.jpg,-14.0,35.0,2577.33349609375,1476.834228515625,28.5419921875,59.33935546875,0.42409762740135193,0,2592,1944
img_t+35_p-014_20250929_184928_985_ud.jpg,-14.0,35.0,2257.7890625,1471.885498046875,8.779296875,8.2373046875,0.2900601625442505,0,2592,1944
img_t+35_p-014_20250929_184928_985_ud.jpg,-14.0,35.0,2577.33349609375,1476.834228515625,28.5419921875,59.33935546875,0.42409762740135193,0,2592,1944
img_t+35_p-014_20250929_184928_985_ud.jpg,-14.0,35.0,2257.7890625,1471.885498046875,8.779296875,8.2373046875,0.2900601625442505,0,2592,1944
img_t+35_p-013_20250929_184929_433_ud.jpg,-13.0,35.0,2550.5634765625,1482.3658447265625,82.072265625,69.182373046875,0.7790722846984863,0,2592,1944
img_t+35_p-013_20250929_184929_433_ud.jpg,-13.0,35.0,2541.97607421875,1479.005615234375,62.59033203125,58.89453125,0.17178961634635925,0,2592,1944
img_t+35_p-013_20250929_184929_433_ud.jpg,-13.0,35.0,2550.5634765625,1482.3658447265625,82.072265625,69.182373046875,0.7790722846984863,0,2592,1944
img_t+35_p-013_20250929_184929_433_ud.jpg,-13.0,35.0,2541.97607421875,1479.005615234375,62.59033203125,58.89453125,0.17178961634635925,0,2592,1944
img_t+35_p-012_20250929_184929_881_ud.jpg,-12.0,35.0,2522.5400390625,1485.4891357421875,91.64990234375,72.70263671875,0.78169846534729,0,2592,1944
img_t+35_p-012_20250929_184929_881_ud.jpg,-12.0,35.0,2537.50244140625,1487.280517578125,87.1943359375,73.1953125,0.6001810431480408,0,2592,1944
img_t+35_p-012_20250929_184929_881_ud.jpg,-12.0,35.0,2510.638671875,1483.305908203125,73.33984375,64.783203125,0.28706640005111694,0,2592,1944
img_t+35_p-012_20250929_184929_881_ud.jpg,-12.0,35.0,2522.5400390625,1485.4891357421875,91.64990234375,72.70263671875,0.78169846534729,0,2592,1944
img_t+35_p-012_20250929_184929_881_ud.jpg,-12.0,35.0,2537.50244140625,1487.280517578125,87.1943359375,73.1953125,0.6001810431480408,0,2592,1944
img_t+35_p-012_20250929_184929_881_ud.jpg,-12.0,35.0,2510.638671875,1483.305908203125,73.33984375,64.783203125,0.28706640005111694,0,2592,1944
img_t+35_p-011_20250929_184930_255_ud.jpg,-11.0,35.0,2484.962158203125,1489.53173828125,91.06103515625,73.03955078125,0.7968287467956543,0,2592,1944
img_t+35_p-011_20250929_184930_255_ud.jpg,-11.0,35.0,2472.00439453125,1488.0872802734375,80.9697265625,68.244140625,0.7181050181388855,0,2592,1944
