ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T04:24:43.645,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:43.781,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:44.068,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:44.183,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:44.467,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:44.578,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:44.874,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:44.992,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:45.291,83.273,17.900,1332.500,1002.500,-36.500,-30.500,2592,1944,1
2025-09-30T04:24:45.415,83.273,17.900,1332.500,1002.500,-36.500,-30.500,2592,1944,1
2025-09-30T04:24:45.659,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:45.777,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:46.021,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:46.141,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:46.376,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:46.494,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:46.758,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:46.884,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:47.116,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:47.305,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:47.750,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:47.873,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:48.238,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:48.351,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:48.680,83.273,17.900,1332.500,1002.500,-36.500,-30.500,2592,1944,1
2025-09-30T04:24:48.873,83.273,17.900,1332.500,1002.500,-36.500,-30.500,2592,1944,1
2025-09-30T04:24:49.220,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:49.430,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:24:50.787,83.273,17.900,1332.000,1001.000,-36.000,-29.000,2592,1944,1
2025-09-30T04:24:51.045,83.273,17.900,1332.000,1001.000,-36.000,-29.000,2592,1944,1
2025-09-30T04:24:51.417,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:51.532,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:24:51.881,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
