ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T04:18:08.241,83.273,17.900,1302.000,712.000,-6.000,260.000,2592,1944,1
2025-09-30T04:18:08.448,83.273,17.900,1302.000,712.000,-6.000,260.000,2592,1944,1
2025-09-30T04:18:08.754,83.273,17.900,1334.000,776.500,-38.000,195.500,2592,1944,1
2025-09-30T04:18:08.888,83.273,17.900,1334.000,776.500,-38.000,195.500,2592,1944,1
2025-09-30T04:18:09.315,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:09.463,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:09.859,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:10.003,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:10.365,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:10.569,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:10.934,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:11.081,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:11.531,83.273,17.900,1333.000,1002.000,-37.000,-30.000,2592,1944,1
2025-09-30T04:18:11.704,83.273,17.900,1333.000,1002.000,-37.000,-30.000,2592,1944,1
2025-09-30T04:18:12.036,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:12.207,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:12.523,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:12.740,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:15.725,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:15.930,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:16.317,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:16.473,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:16.785,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:17.006,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:17.307,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:17.530,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:17.849,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:18.081,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:18.411,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:18.647,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:18.959,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:19.088,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:19.478,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:19.633,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:19.993,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:20.153,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:20.519,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:18:20.721,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:18:21.123,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:21.260,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:21.634,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:21.772,83.273,17.900,1332.500,1002.000,-36.500,-30.000,2592,1944,1
2025-09-30T04:18:22.144,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:18:22.343,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
2025-09-30T04:18:22.649,83.273,17.900,1333.000,1002.000,-37.000,-30.000,2592,1944,1
2025-09-30T04:18:22.846,83.273,17.900,1333.000,1002.000,-37.000,-30.000,2592,1944,1
2025-09-30T04:18:23.250,83.273,17.900,1332.500,1001.500,-36.500,-29.500,2592,1944,1
