ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T03:11:53.747,75.687,17.399,1152.000,973.500,144.000,-1.500,2592,1944,1
2025-09-30T03:11:53.849,75.687,17.399,1152.000,973.500,144.000,-1.500,2592,1944,1
2025-09-30T03:11:54.069,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:54.175,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:54.389,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:11:54.483,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:11:54.697,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:54.798,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:54.993,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:11:55.102,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:11:55.321,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:55.491,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:55.881,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:56.067,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:56.390,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:11:56.557,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:11:56.877,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:57.033,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:57.434,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:57.593,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:57.939,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:11:58.188,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:11:58.537,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:58.708,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:11:59.051,75.687,17.399,1151.500,973.500,144.500,-1.500,2592,1944,1
2025-09-30T03:11:59.212,75.687,17.399,1151.500,973.500,144.500,-1.500,2592,1944,1
2025-09-30T03:11:59.539,75.687,17.399,1152.000,973.500,144.000,-1.500,2592,1944,1
2025-09-30T03:11:59.764,75.687,17.399,1152.000,973.500,144.000,-1.500,2592,1944,1
2025-09-30T03:12:00.104,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:00.266,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:00.594,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:00.764,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:01.178,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:01.345,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:01.692,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:01.853,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:02.184,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:02.353,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:02.686,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:02.862,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:03.215,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:03.451,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:03.778,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:03.949,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:04.268,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:04.500,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:04.830,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:04.990,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:05.316,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:05.549,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:05.871,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:06.062,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:06.387,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:06.575,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:06.913,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:07.077,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:07.434,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:07.607,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:07.937,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:08.155,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:08.480,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:08.706,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:09.105,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:09.264,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
2025-09-30T03:12:09.605,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:09.780,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:10.135,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:10.312,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:10.654,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:10.834,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:11.164,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:11.388,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:11.742,75.687,17.399,1151.500,974.000,144.500,-2.000,2592,1944,1
2025-09-30T03:12:11.931,75.687,17.399,1151.500,974.000,144.500,-2.000,2592,1944,1
2025-09-30T03:12:12.223,75.687,17.399,1151.500,973.500,144.500,-1.500,2592,1944,1
2025-09-30T03:12:12.387,75.687,17.399,1151.500,973.500,144.500,-1.500,2592,1944,1
2025-09-30T03:12:12.770,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:12.947,75.687,17.399,1152.000,974.000,144.000,-2.000,2592,1944,1
2025-09-30T03:12:13.275,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:13.443,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:13.834,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:13.998,75.687,17.399,1151.500,974.500,144.500,-2.500,2592,1944,1
2025-09-30T03:12:14.343,75.687,17.399,1152.000,974.500,144.000,-2.500,2592,1944,1
