ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T12:29:16.209,59.708,7.251,731.000,953.000,565.000,19.000,2592,1944,1
2025-09-30T12:29:16.565,59.708,7.251,731.000,953.000,565.000,19.000,2592,1944,1
2025-09-30T12:29:16.687,59.708,7.251,731.000,953.000,565.000,19.000,2592,1944,1
2025-09-30T12:29:17.031,59.708,7.251,1011.500,936.500,284.500,35.500,2592,1944,1
2025-09-30T12:29:17.285,59.708,7.251,1011.500,936.500,284.500,35.500,2592,1944,1
2025-09-30T12:29:17.639,59.708,7.251,1256.500,943.000,39.500,29.000,2592,1944,1
2025-09-30T12:29:17.763,59.708,7.251,1256.500,943.000,39.500,29.000,2592,1944,1
2025-09-30T12:29:18.208,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:18.333,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:18.710,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:18.820,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:19.279,59.708,7.251,1256.500,943.000,39.500,29.000,2592,1944,1
2025-09-30T12:29:19.380,59.708,7.251,1256.500,943.000,39.500,29.000,2592,1944,1
2025-09-30T12:29:19.704,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:19.997,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:20.292,59.708,7.251,1256.500,943.000,39.500,29.000,2592,1944,1
2025-09-30T12:29:20.430,59.708,7.251,1256.500,943.000,39.500,29.000,2592,1944,1
2025-09-30T12:29:20.809,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:20.997,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
2025-09-30T12:29:21.293,59.708,7.251,1256.000,943.000,40.000,29.000,2592,1944,1
