ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T03:09:44.351,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:44.457,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:44.650,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:44.748,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:44.956,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:45.048,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:45.259,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:45.366,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:45.746,66.246,19.141,1290.000,1014.000,6.000,-42.000,2592,1944,1
2025-09-30T03:09:45.976,66.246,19.141,1290.000,1014.000,6.000,-42.000,2592,1944,1
2025-09-30T03:09:46.310,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:46.478,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:46.815,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:46.976,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:47.322,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:47.500,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:47.851,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:48.020,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:48.352,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:48.577,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:48.898,66.246,19.141,1290.000,1013.500,6.000,-41.500,2592,1944,1
2025-09-30T03:09:49.069,66.246,19.141,1290.000,1013.500,6.000,-41.500,2592,1944,1
2025-09-30T03:09:49.434,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:49.600,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:49.948,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:50.111,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:50.442,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:50.608,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:51.001,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:51.172,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:51.578,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:51.759,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:52.044,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:52.264,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:52.593,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:52.763,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:53.115,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:53.294,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:53.697,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:53.793,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:54.202,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:54.313,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:54.664,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:54.885,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:55.205,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:55.372,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:55.751,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:55.918,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:56.322,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:56.491,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:56.831,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:56.992,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:57.377,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:57.549,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:57.876,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:58.036,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:09:58.414,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:58.586,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:58.910,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:59.138,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:09:59.471,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:59.629,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:09:59.954,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:00.143,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:00.478,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:00.653,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:01.069,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:01.167,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:01.609,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:10:01.771,66.246,19.141,1289.500,1013.000,6.500,-41.000,2592,1944,1
2025-09-30T03:10:02.153,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:02.324,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:02.655,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:02.813,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:03.206,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:03.372,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:03.727,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:03.886,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:04.212,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:04.395,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:04.735,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:04.908,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:05.246,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:05.423,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:05.809,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:05.971,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:06.305,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:06.479,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:06.876,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:07.095,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:07.429,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:07.607,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:07.925,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:08.141,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:08.472,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:08.645,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:08.992,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:09.175,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:09.539,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:09.697,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:10.055,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:10.249,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:10.589,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:10.741,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:11.153,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:11.260,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
2025-09-30T03:10:11.663,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:11.839,66.246,19.141,1289.500,1014.000,6.500,-42.000,2592,1944,1
2025-09-30T03:10:12.227,66.246,19.141,1289.500,1013.500,6.500,-41.500,2592,1944,1
