file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t-15_p+030_20250930_024521_550.jpg,30.0,-15.0,1999.1613159179688,343.58934020996094,20.3504638671875,23.904266357421875,0.640573263168335,-1,2592,1944
img_t+00_p+030_20250930_024541_571.jpg,30.0,0.0,2133.7667236328125,618.0313720703125,21.531005859375,19.24658203125,0.6818594932556152,-1,2592,1944
img_t+00_p+060_20250930_024542_978.jpg,60.0,0.0,1456.499267578125,680.780517578125,13.69140625,17.9638671875,0.709423840045929,-1,2592,1944
img_t+00_p+090_20250930_024544_386.jpg,90.0,0.0,931.2565612792969,662.395751953125,13.96466064453125,18.2398681640625,0.7084707617759705,-1,2592,1944
img_t+00_p+120_20250930_024545_795.jpg,120.0,0.0,104.9050178527832,534.8708801269531,29.16028594970703,23.01861572265625,0.7452951669692993,-1,2592,1944
img_t+15_p+105_20250930_024552_702.jpg,105.0,15.0,481.54795837402344,866.9569702148438,20.075836181640625,19.112548828125,0.6882196664810181,-1,2592,1944
img_t+15_p+075_20250930_024554_108.jpg,75.0,15.0,1103.490478515625,937.9762878417969,14.57373046875,16.73834228515625,0.6238892674446106,-1,2592,1944
img_t+15_p+045_20250930_024555_515.jpg,45.0,15.0,1613.2224731445312,936.4284973144531,14.5159912109375,17.06048583984375,0.6235212683677673,-1,2592,1944
img_t+30_p+015_20250930_024615_664.jpg,15.0,30.0,2529.412353515625,1079.2950439453125,25.53564453125,20.106689453125,0.7256138920783997,-1,2592,1944
img_t+30_p+030_20250930_024616_367.jpg,30.0,30.0,2060.038330078125,1160.3307495117188,16.57275390625,17.0260009765625,0.7557348608970642,-1,2592,1944
img_t+30_p+075_20250930_024618_479.jpg,75.0,30.0,1181.9821166992188,1215.2067260742188,14.1849365234375,16.9366455078125,0.6333650946617126,-1,2592,1944
img_t+45_p+105_20250930_024627_370.jpg,105.0,45.0,347.2090301513672,1437.6693115234375,26.429901123046875,22.61767578125,0.6133760213851929,-1,2592,1944
img_t+45_p+045_20250930_024630_184.jpg,45.0,45.0,1678.5908203125,1526.4959716796875,17.396240234375,19.69775390625,0.7072911858558655,-1,2592,1944
img_t+45_p+015_20250930_024631_399.jpg,15.0,45.0,2411.325927734375,1415.0929565429688,25.78271484375,22.4412841796875,0.7273340821266174,-1,2592,1944
img_t+60_p+030_20250930_024650_781.jpg,30.0,60.0,2323.427490234375,1895.1640014648438,33.892578125,32.1251220703125,0.764864981174469,-1,2592,1944
img_t+60_p+105_20250930_024654_108.jpg,105.0,60.0,268.9856643676758,1889.051513671875,35.26811218261719,32.9013671875,0.808074951171875,-1,2592,1944
