file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t-10_p-020_20250929_185710_024_ud.jpg,-20.0,-10.0,966.5978393554688,1128.938720703125,29.7882080078125,22.968994140625,0.6442911028862,0,2592,1944
img_t-10_p-020_20250929_185710_024_ud.jpg,-20.0,-10.0,1313.2237548828125,766.4998779296875,30.3037109375,26.893310546875,0.30821317434310913,0,2592,1944
img_t-10_p-020_20250929_185710_024_ud.jpg,-20.0,-10.0,966.5978393554688,1128.938720703125,29.7882080078125,22.968994140625,0.6442911028862,0,2592,1944
img_t-10_p-020_20250929_185710_024_ud.jpg,-20.0,-10.0,1313.2237548828125,766.4998779296875,30.3037109375,26.893310546875,0.30821317434310913,0,2592,1944
img_t-10_p-019_20250929_185710_467_ud.jpg,-19.0,-10.0,1494.130126953125,1092.4757080078125,33.7841796875,16.357421875,0.18083317577838898,0,2592,1944
img_t-10_p-019_20250929_185710_467_ud.jpg,-19.0,-10.0,1494.130126953125,1092.4757080078125,33.7841796875,16.357421875,0.18083317577838898,0,2592,1944
img_t-10_p-017_20250929_185711_363_ud.jpg,-17.0,-10.0,2157.6689453125,631.559326171875,67.3095703125,50.473388671875,0.7591255903244019,0,2592,1944
img_t-10_p-017_20250929_185711_363_ud.jpg,-17.0,-10.0,2185.848388671875,629.8861694335938,64.08251953125,50.9288330078125,0.642189621925354,0,2592,1944
img_t-10_p-017_20250929_185711_363_ud.jpg,-17.0,-10.0,2157.6689453125,631.559326171875,67.3095703125,50.473388671875,0.7591255903244019,0,2592,1944
img_t-10_p-017_20250929_185711_363_ud.jpg,-17.0,-10.0,2185.848388671875,629.8861694335938,64.08251953125,50.9288330078125,0.642189621925354,0,2592,1944
img_t-10_p-016_20250929_185711_811_ud.jpg,-16.0,-10.0,2319.8505859375,626.5449829101562,9.677734375,9.626953125,0.15020053088665009,0,2592,1944
img_t-10_p-016_20250929_185711_811_ud.jpg,-16.0,-10.0,2319.8505859375,626.5449829101562,9.677734375,9.626953125,0.15020053088665009,0,2592,1944
img_t-10_p-015_20250929_185712_260_ud.jpg,-15.0,-10.0,2540.573486328125,609.0014038085938,83.505859375,63.41455078125,0.7738776206970215,0,2592,1944
img_t-10_p-015_20250929_185712_260_ud.jpg,-15.0,-10.0,2231.759765625,631.352783203125,9.0126953125,10.061279296875,0.18574738502502441,0,2592,1944
img_t-10_p-015_20250929_185712_260_ud.jpg,-15.0,-10.0,2205.32568359375,637.6256103515625,4.84375,7.3970947265625,0.16024546325206757,0,2592,1944
img_t-10_p-015_20250929_185712_260_ud.jpg,-15.0,-10.0,2540.573486328125,609.0014038085938,83.505859375,63.41455078125,0.7738776206970215,0,2592,1944
img_t-10_p-015_20250929_185712_260_ud.jpg,-15.0,-10.0,2231.759765625,631.352783203125,9.0126953125,10.061279296875,0.18574738502502441,0,2592,1944
img_t-10_p-015_20250929_185712_260_ud.jpg,-15.0,-10.0,2205.32568359375,637.6256103515625,4.84375,7.3970947265625,0.16024546325206757,0,2592,1944
img_t-10_p-014_20250929_185712_707_ud.jpg,-14.0,-10.0,2500.68896484375,611.3236694335938,79.58740234375,60.913818359375,0.780752956867218,0,2592,1944
img_t-10_p-014_20250929_185712_707_ud.jpg,-14.0,-10.0,2500.68896484375,611.3236694335938,79.58740234375,60.913818359375,0.780752956867218,0,2592,1944
img_t-10_p-013_20250929_185713_155_ud.jpg,-13.0,-10.0,2455.1728515625,614.0933837890625,76.53955078125,60.20703125,0.7898057103157043,0,2592,1944
img_t-10_p-013_20250929_185713_155_ud.jpg,-13.0,-10.0,2131.390625,640.8535766601562,8.4951171875,7.6474609375,0.18033505976200104,0,2592,1944
img_t-10_p-013_20250929_185713_155_ud.jpg,-13.0,-10.0,2169.75732421875,634.678466796875,8.5068359375,9.11279296875,0.16263267397880554,0,2592,1944
img_t-10_p-013_20250929_185713_155_ud.jpg,-13.0,-10.0,2455.1728515625,614.0933837890625,76.53955078125,60.20703125,0.7898057103157043,0,2592,1944
img_t-10_p-013_20250929_185713_155_ud.jpg,-13.0,-10.0,2131.390625,640.8535766601562,8.4951171875,7.6474609375,0.18033505976200104,0,2592,1944
img_t-10_p-013_20250929_185713_155_ud.jpg,-13.0,-10.0,2169.75732421875,634.678466796875,8.5068359375,9.11279296875,0.16263267397880554,0,2592,1944
img_t-10_p-012_20250929_185713_603_ud.jpg,-12.0,-10.0,2417.052978515625,617.29345703125,74.30859375,59.44384765625,0.7785581946372986,0,2592,1944
img_t-10_p-012_20250929_185713_603_ud.jpg,-12.0,-10.0,2117.490234375,641.5860595703125,5.185546875,6.810791015625,0.17303235828876495,0,2592,1944
img_t-10_p-012_20250929_185713_603_ud.jpg,-12.0,-10.0,2417.052978515625,617.29345703125,74.30859375,59.44384765625,0.7785581946372986,0,2592,1944
img_t-10_p-012_20250929_185713_603_ud.jpg,-12.0,-10.0,2117.490234375,641.5860595703125,5.185546875,6.810791015625,0.17303235828876495,0,2592,1944
img_t-10_p-011_20250929_185714_051_ud.jpg,-11.0,-10.0,2376.8193359375,619.761962890625,73.9716796875,57.716064453125,0.802139401435852,0,2592,1944
img_t-10_p-011_20250929_185714_051_ud.jpg,-11.0,-10.0,2376.8193359375,619.761962890625,73.9716796875,57.716064453125,0.802139401435852,0,2592,1944
img_t-10_p-010_20250929_185714_498_ud.jpg,-10.0,-10.0,2336.5654296875,621.5697021484375,72.7373046875,56.437255859375,0.8248465061187744,0,2592,1944
img_t-10_p-010_20250929_185714_498_ud.jpg,-10.0,-10.0,2336.5654296875,621.5697021484375,72.7373046875,56.437255859375,0.8248465061187744,0,2592,1944
img_t-10_p-009_20250929_185714_946_ud.jpg,-9.0,-10.0,2301.2373046875,622.8695678710938,69.4423828125,54.900390625,0.8218750357627869,0,2592,1944
img_t-10_p-009_20250929_185714_946_ud.jpg,-9.0,-10.0,2301.2373046875,622.8695678710938,69.4423828125,54.900390625,0.8218750357627869,0,2592,1944
img_t-10_p-008_20250929_185715_320_ud.jpg,-8.0,-10.0,2270.780517578125,625.3709716796875,71.279296875,53.974365234375,0.7921385765075684,0,2592,1944
img_t-10_p-008_20250929_185715_320_ud.jpg,-8.0,-10.0,2030.997802734375,641.437744140625,7.49365234375,8.3681640625,0.2161674052476883,0,2592,1944
img_t-10_p-008_20250929_185715_320_ud.jpg,-8.0,-10.0,2270.780517578125,625.3709716796875,71.279296875,53.974365234375,0.7921385765075684,0,2592,1944
img_t-10_p-008_20250929_185715_320_ud.jpg,-8.0,-10.0,2030.997802734375,641.437744140625,7.49365234375,8.3681640625,0.2161674052476883,0,2592,1944
img_t-10_p-007_20250929_185715_777_ud.jpg,-7.0,-10.0,2233.01904296875,627.7894287109375,70.4033203125,53.474365234375,0.8237653970718384,0,2592,1944
img_t-10_p-007_20250929_185715_777_ud.jpg,-7.0,-10.0,1979.59326171875,647.933837890625,3.45263671875,6.107421875,0.32217293977737427,0,2592,1944
img_t-10_p-007_20250929_185715_777_ud.jpg,-7.0,-10.0,2233.01904296875,627.7894287109375,70.4033203125,53.474365234375,0.8237653970718384,0,2592,1944
img_t-10_p-007_20250929_185715_777_ud.jpg,-7.0,-10.0,1979.59326171875,647.933837890625,3.45263671875,6.107421875,0.32217293977737427,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,2202.93505859375,628.76708984375,63.0263671875,52.919677734375,0.8390658497810364,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,1956.95703125,649.2809448242188,4.3984375,6.888671875,0.3204970955848694,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,1942.475341796875,648.978271484375,6.9716796875,7.33203125,0.23364987969398499,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,1945.0311279296875,649.6722412109375,7.3486328125,7.626953125,0.18855677545070648,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,2202.93505859375,628.76708984375,63.0263671875,52.919677734375,0.8390658497810364,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,1956.95703125,649.2809448242188,4.3984375,6.888671875,0.3204970955848694,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,1942.475341796875,648.978271484375,6.9716796875,7.33203125,0.23364987969398499,0,2592,1944
img_t-10_p-006_20250929_185716_225_ud.jpg,-6.0,-10.0,1945.0311279296875,649.6722412109375,7.3486328125,7.626953125,0.18855677545070648,0,2592,1944
img_t-10_p-005_20250929_185716_672_ud.jpg,-5.0,-10.0,2164.745361328125,631.3148193359375,62.150390625,50.460693359375,0.8431171178817749,0,2592,1944
img_t-10_p-005_20250929_185716_672_ud.jpg,-5.0,-10.0,2164.745361328125,631.3148193359375,62.150390625,50.460693359375,0.8431171178817749,0,2592,1944
img_t-10_p-004_20250929_185717_121_ud.jpg,-4.0,-10.0,2137.045654296875,632.501708984375,58.6220703125,49.465087890625,0.8291348814964294,0,2592,1944
img_t-10_p-004_20250929_185717_121_ud.jpg,-4.0,-10.0,2137.045654296875,632.501708984375,58.6220703125,49.465087890625,0.8291348814964294,0,2592,1944
img_t-10_p-003_20250929_185717_568_ud.jpg,-3.0,-10.0,2106.2021484375,633.7811279296875,59.8740234375,49.7861328125,0.8151796460151672,0,2592,1944
img_t-10_p-003_20250929_185717_568_ud.jpg,-3.0,-10.0,2106.2021484375,633.7811279296875,59.8740234375,49.7861328125,0.8151796460151672,0,2592,1944
