file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t+00_p-019_20250929_180836_865_ud.jpg,-19.0,0.0,2309.87841796875,808.8906860351562,5.6025390625,7.1990966796875,0.4024926722049713,0,2592,1944
img_t+00_p-019_20250929_180836_865_ud.jpg,-19.0,0.0,2309.87841796875,808.8906860351562,5.6025390625,7.1990966796875,0.4024926722049713,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2588.97802734375,805.4985961914062,6.0439453125,29.919677734375,0.2746475040912628,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2588.9407958984375,799.6080932617188,6.118408203125,40.7242431640625,0.1719938963651657,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2301.6103515625,804.6651611328125,10.90869140625,10.5391845703125,0.16279391944408417,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2589.02978515625,810.2430419921875,5.9404296875,22.347900390625,0.13467249274253845,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2273.799072265625,810.6207275390625,5.9453125,8.775390625,0.12062563747167587,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2588.49609375,779.5878295898438,7.0078125,32.3094482421875,0.10895395278930664,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2588.97802734375,805.4985961914062,6.0439453125,29.919677734375,0.2746475040912628,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2588.9407958984375,799.6080932617188,6.118408203125,40.7242431640625,0.1719938963651657,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2301.6103515625,804.6651611328125,10.90869140625,10.5391845703125,0.16279391944408417,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2589.02978515625,810.2430419921875,5.9404296875,22.347900390625,0.13467249274253845,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2273.799072265625,810.6207275390625,5.9453125,8.775390625,0.12062563747167587,0,2592,1944
img_t+00_p-018_20250929_180837_393_ud.jpg,-18.0,0.0,2588.49609375,779.5878295898438,7.0078125,32.3094482421875,0.10895395278930664,0,2592,1944
img_t+00_p-017_20250929_180837_826_ud.jpg,-17.0,0.0,2568.01611328125,793.2295532226562,47.9677734375,57.262939453125,0.8132290244102478,0,2592,1944
img_t+00_p-017_20250929_180837_826_ud.jpg,-17.0,0.0,2226.42529296875,812.8361206054688,8.427734375,7.5904541015625,0.16940151154994965,0,2592,1944
img_t+00_p-017_20250929_180837_826_ud.jpg,-17.0,0.0,2568.01611328125,793.2295532226562,47.9677734375,57.262939453125,0.8132290244102478,0,2592,1944
img_t+00_p-017_20250929_180837_826_ud.jpg,-17.0,0.0,2226.42529296875,812.8361206054688,8.427734375,7.5904541015625,0.16940151154994965,0,2592,1944
img_t+00_p-016_20250929_180838_273_ud.jpg,-16.0,0.0,2540.57470703125,794.4338989257812,80.2568359375,59.5977783203125,0.7716929316520691,0,2592,1944
img_t+00_p-016_20250929_180838_273_ud.jpg,-16.0,0.0,2540.57470703125,794.4338989257812,80.2568359375,59.5977783203125,0.7716929316520691,0,2592,1944
img_t+00_p-015_20250929_180838_720_ud.jpg,-15.0,0.0,2495.51904296875,796.9439697265625,75.89208984375,58.0791015625,0.7880744934082031,0,2592,1944
img_t+00_p-015_20250929_180838_720_ud.jpg,-15.0,0.0,2495.51904296875,796.9439697265625,75.89208984375,58.0791015625,0.7880744934082031,0,2592,1944
img_t+00_p-014_20250929_180839_168_ud.jpg,-14.0,0.0,2452.68798828125,799.072265625,78.49853515625,59.248779296875,0.7662160992622375,0,2592,1944
img_t+00_p-014_20250929_180839_168_ud.jpg,-14.0,0.0,2452.68798828125,799.072265625,78.49853515625,59.248779296875,0.7662160992622375,0,2592,1944
img_t+00_p-013_20250929_180839_616_ud.jpg,-13.0,0.0,2410.78955078125,802.2437744140625,73.85546875,56.248779296875,0.796201765537262,0,2592,1944
img_t+00_p-013_20250929_180839_616_ud.jpg,-13.0,0.0,2410.78955078125,802.2437744140625,73.85546875,56.248779296875,0.796201765537262,0,2592,1944
img_t+00_p-012_20250929_180840_063_ud.jpg,-12.0,0.0,2375.45751953125,803.8856201171875,72.6025390625,55.537109375,0.7889478802680969,0,2592,1944
img_t+00_p-012_20250929_180840_063_ud.jpg,-12.0,0.0,2375.45751953125,803.8856201171875,72.6025390625,55.537109375,0.7889478802680969,0,2592,1944
img_t+00_p-011_20250929_180840_511_ud.jpg,-11.0,0.0,2342.09814453125,805.6021118164062,69.9482421875,53.95068359375,0.8009456396102905,0,2592,1944
img_t+00_p-011_20250929_180840_511_ud.jpg,-11.0,0.0,2342.09814453125,805.6021118164062,69.9482421875,53.95068359375,0.8009456396102905,0,2592,1944
img_t+00_p-010_20250929_180840_959_ud.jpg,-10.0,0.0,2303.8701171875,808.2940673828125,69.79443359375,52.84521484375,0.8107964396476746,0,2592,1944
img_t+00_p-010_20250929_180840_959_ud.jpg,-10.0,0.0,2036.622314453125,821.8546752929688,3.7744140625,5.7451171875,0.17490467429161072,0,2592,1944
img_t+00_p-010_20250929_180840_959_ud.jpg,-10.0,0.0,2303.8701171875,808.2940673828125,69.79443359375,52.84521484375,0.8107964396476746,0,2592,1944
img_t+00_p-010_20250929_180840_959_ud.jpg,-10.0,0.0,2036.622314453125,821.8546752929688,3.7744140625,5.7451171875,0.17490467429161072,0,2592,1944
img_t+00_p-009_20250929_180841_406_ud.jpg,-9.0,0.0,2268.79443359375,810.3125610351562,65.884765625,52.39892578125,0.8043272495269775,0,2592,1944
img_t+00_p-009_20250929_180841_406_ud.jpg,-9.0,0.0,2268.79443359375,810.3125610351562,65.884765625,52.39892578125,0.8043272495269775,0,2592,1944
img_t+00_p-008_20250929_180841_854_ud.jpg,-8.0,0.0,2233.5234375,811.8716430664062,65.78515625,52.7716064453125,0.8284832239151001,0,2592,1944
img_t+00_p-008_20250929_180841_854_ud.jpg,-8.0,0.0,2233.5234375,811.8716430664062,65.78515625,52.7716064453125,0.8284832239151001,0,2592,1944
img_t+00_p-007_20250929_180842_303_ud.jpg,-7.0,0.0,2198.75634765625,813.5404052734375,66.7763671875,50.39501953125,0.8157317638397217,0,2592,1944
img_t+00_p-007_20250929_180842_303_ud.jpg,-7.0,0.0,2198.75634765625,813.5404052734375,66.7763671875,50.39501953125,0.8157317638397217,0,2592,1944
img_t+00_p-006_20250929_180842_815_ud.jpg,-6.0,0.0,2171.666015625,815.279296875,63.482421875,47.988525390625,0.8367406725883484,0,2592,1944
img_t+00_p-006_20250929_180842_815_ud.jpg,-6.0,0.0,2171.666015625,815.279296875,63.482421875,47.988525390625,0.8367406725883484,0,2592,1944
img_t+00_p-005_20250929_180843_261_ud.jpg,-5.0,0.0,2139.528076171875,816.2092895507812,60.8486328125,47.396728515625,0.8403370976448059,0,2592,1944
img_t+00_p-005_20250929_180843_261_ud.jpg,-5.0,0.0,2139.528076171875,816.2092895507812,60.8486328125,47.396728515625,0.8403370976448059,0,2592,1944
img_t+00_p-004_20250929_180843_709_ud.jpg,-4.0,0.0,2112.42333984375,816.8551025390625,56.43359375,47.03271484375,0.808028519153595,0,2592,1944
img_t+00_p-004_20250929_180843_709_ud.jpg,-4.0,0.0,2112.42333984375,816.8551025390625,56.43359375,47.03271484375,0.808028519153595,0,2592,1944
img_t+00_p-003_20250929_180844_156_ud.jpg,-3.0,0.0,2082.7080078125,818.341552734375,55.9326171875,46.8975830078125,0.8148546814918518,0,2592,1944
img_t+00_p-003_20250929_180844_156_ud.jpg,-3.0,0.0,2082.7080078125,818.341552734375,55.9326171875,46.8975830078125,0.8148546814918518,0,2592,1944
img_t+00_p-002_20250929_180844_604_ud.jpg,-2.0,0.0,2053.1517944335938,820.627685546875,51.3594970703125,44.91650390625,0.8187925815582275,0,2592,1944
img_t+00_p-002_20250929_180844_604_ud.jpg,-2.0,0.0,2053.1517944335938,820.627685546875,51.3594970703125,44.91650390625,0.8187925815582275,0,2592,1944
img_t+00_p-001_20250929_180845_053_ud.jpg,-1.0,0.0,2028.7880859375,822.093994140625,50.79833984375,45.14404296875,0.8184958100318909,0,2592,1944
img_t+00_p-001_20250929_180845_053_ud.jpg,-1.0,0.0,1901.14892578125,765.9866943359375,10.9306640625,9.48779296875,0.3047429621219635,0,2592,1944
img_t+00_p-001_20250929_180845_053_ud.jpg,-1.0,0.0,1890.701904296875,766.43408203125,7.68603515625,9.166015625,0.21975187957286835,0,2592,1944
img_t+00_p-001_20250929_180845_053_ud.jpg,-1.0,0.0,2028.7880859375,822.093994140625,50.79833984375,45.14404296875,0.8184958100318909,0,2592,1944
img_t+00_p-001_20250929_180845_053_ud.jpg,-1.0,0.0,1901.14892578125,765.9866943359375,10.9306640625,9.48779296875,0.3047429621219635,0,2592,1944
