ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T02:05:43.291,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:43.398,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:43.562,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:43.678,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:43.840,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:43.966,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:44.112,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:44.222,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:44.511,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:44.763,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:45.078,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:45.297,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:45.621,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:45.803,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:46.139,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:46.368,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:46.683,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:46.858,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:47.249,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:47.432,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:47.830,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:48.022,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:48.315,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:48.488,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:48.778,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:49.006,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:49.308,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:49.539,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:49.829,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:50.053,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:50.383,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:50.609,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:50.923,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:51.092,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:51.418,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:51.640,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:52.033,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:52.161,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:52.610,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:52.780,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:53.020,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:53.245,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:53.546,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:53.783,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:54.085,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:54.326,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:54.636,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:54.870,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:55.202,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:55.373,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:55.691,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:55.918,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:56.281,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:56.440,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:56.845,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:56.983,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:57.369,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:57.472,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:57.814,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:58.057,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:58.350,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:58.589,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:58.857,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:59.090,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:05:59.469,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:59.634,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:05:59.962,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:00.150,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:00.490,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:00.654,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:01.055,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:01.224,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:01.642,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:01.784,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:02.132,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:02.279,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:02.629,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:02.794,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:03.155,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:03.396,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:03.706,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:03.869,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:04.175,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:04.413,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:04.737,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:04.956,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:05.339,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:05.469,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
2025-09-30T02:06:05.835,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:06.036,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:06.411,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:06.499,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:06.788,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:07.023,59.708,7.251,1276.500,951.500,19.500,20.500,2592,1944,1
2025-09-30T02:06:07.308,59.708,7.251,1276.500,952.000,19.500,20.000,2592,1944,1
