ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T13:56:32.807,58.444,8.559,1589.000,914.500,-293.000,57.500,2592,1944,1
2025-09-30T13:56:32.910,58.444,8.559,1589.000,914.500,-293.000,57.500,2592,1944,1
2025-09-30T13:56:33.072,58.444,8.559,1589.000,915.000,-293.000,57.000,2592,1944,1
2025-09-30T13:56:33.206,58.444,8.559,1589.000,915.000,-293.000,57.000,2592,1944,1
2025-09-30T13:56:33.353,58.444,8.559,1588.500,915.000,-292.500,57.000,2592,1944,1
2025-09-30T13:56:33.468,58.444,8.559,1588.500,915.000,-292.500,57.000,2592,1944,1
2025-09-30T13:56:33.647,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:33.756,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:33.927,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:34.053,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:34.283,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:34.584,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:34.839,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:35.071,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:35.464,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:35.642,58.444,8.559,1589.000,915.500,-293.000,56.500,2592,1944,1
2025-09-30T13:56:36.045,58.444,8.559,1588.000,915.500,-292.000,56.500,2592,1944,1
2025-09-30T13:56:36.150,58.444,8.559,1588.000,915.500,-292.000,56.500,2592,1944,1
2025-09-30T13:56:36.512,58.444,8.559,1594.000,919.500,-298.000,52.500,2592,1944,1
2025-09-30T13:56:36.743,58.444,8.559,1594.000,919.500,-298.000,52.500,2592,1944,1
2025-09-30T13:56:36.982,58.444,8.559,1597.000,924.500,-301.000,47.500,2592,1944,1
2025-09-30T13:56:37.224,58.444,8.559,1597.000,924.500,-301.000,47.500,2592,1944,1
2025-09-30T13:56:38.610,58.444,8.559,1590.000,924.500,-294.000,47.500,2592,1944,1
2025-09-30T13:56:38.797,58.444,8.559,1590.000,924.500,-294.000,47.500,2592,1944,1
2025-09-30T13:56:39.101,58.444,8.559,1591.500,923.500,-295.500,48.500,2592,1944,1
2025-09-30T13:56:39.267,58.444,8.559,1591.500,923.500,-295.500,48.500,2592,1944,1
2025-09-30T13:56:39.623,58.444,8.559,1592.000,924.500,-296.000,47.500,2592,1944,1
2025-09-30T13:56:39.917,58.444,8.559,1592.000,924.500,-296.000,47.500,2592,1944,1
2025-09-30T13:56:40.169,58.444,8.559,1591.500,925.000,-295.500,47.000,2592,1944,1
2025-09-30T13:56:40.393,58.444,8.559,1591.500,925.000,-295.500,47.000,2592,1944,1
2025-09-30T13:56:40.743,58.444,8.559,1591.500,924.500,-295.500,47.500,2592,1944,1
2025-09-30T13:56:40.954,58.444,8.559,1591.500,924.500,-295.500,47.500,2592,1944,1
2025-09-30T13:56:41.293,58.444,8.559,1591.500,925.000,-295.500,47.000,2592,1944,1
2025-09-30T13:56:41.485,58.444,8.559,1591.500,925.000,-295.500,47.000,2592,1944,1
2025-09-30T13:56:41.874,58.444,8.559,1591.500,925.000,-295.500,47.000,2592,1944,1
2025-09-30T13:56:42.055,58.444,8.559,1591.500,925.000,-295.500,47.000,2592,1944,1
2025-09-30T13:56:42.284,58.444,8.559,1592.000,925.000,-296.000,47.000,2592,1944,1
2025-09-30T13:56:42.595,58.444,8.559,1592.000,925.000,-296.000,47.000,2592,1944,1
2025-09-30T13:56:43.351,58.444,8.559,1592.000,924.000,-296.000,48.000,2592,1944,1
2025-09-30T13:56:43.527,58.444,8.559,1592.000,924.000,-296.000,48.000,2592,1944,1
2025-09-30T13:56:43.890,58.444,8.559,1592.000,925.000,-296.000,47.000,2592,1944,1
2025-09-30T13:56:44.130,58.444,8.559,1592.000,925.000,-296.000,47.000,2592,1944,1
2025-09-30T13:56:44.456,58.444,8.559,1591.500,924.500,-295.500,47.500,2592,1944,1
2025-09-30T13:56:44.646,58.444,8.559,1591.500,924.500,-295.500,47.500,2592,1944,1
2025-09-30T13:56:45.030,58.444,8.559,1591.500,924.500,-295.500,47.500,2592,1944,1
2025-09-30T13:56:45.121,58.444,8.559,1591.500,924.500,-295.500,47.500,2592,1944,1
2025-09-30T13:56:45.460,58.444,8.559,1659.500,858.000,-363.500,114.000,2592,1944,1
2025-09-30T13:56:45.638,58.444,8.559,1659.500,858.000,-363.500,114.000,2592,1944,1
2025-09-30T13:56:46.092,58.444,8.559,2337.000,736.000,-1041.000,236.000,2592,1944,1
2025-09-30T13:56:46.308,58.444,8.559,2337.000,736.000,-1041.000,236.000,2592,1944,1
