file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t+40_p-019_20250929_185111_268_ud.jpg,-19.0,40.0,498.9376220703125,1631.93310546875,84.7081298828125,65.384033203125,0.821771502494812,0,2592,1944
img_t+40_p-019_20250929_185111_268_ud.jpg,-19.0,40.0,536.6616821289062,1634.8046875,79.843017578125,64.9921875,0.5950160026550293,0,2592,1944
img_t+40_p-019_20250929_185111_268_ud.jpg,-19.0,40.0,498.9376220703125,1631.93310546875,84.7081298828125,65.384033203125,0.821771502494812,0,2592,1944
img_t+40_p-019_20250929_185111_268_ud.jpg,-19.0,40.0,536.6616821289062,1634.8046875,79.843017578125,64.9921875,0.5950160026550293,0,2592,1944
img_t+40_p-018_20250929_185111_722_ud.jpg,-18.0,40.0,1557.091064453125,1654.126708984375,65.3349609375,59.4091796875,0.7775982618331909,0,2592,1944
img_t+40_p-018_20250929_185111_722_ud.jpg,-18.0,40.0,1557.091064453125,1654.126708984375,65.3349609375,59.4091796875,0.7775982618331909,0,2592,1944
img_t+40_p-017_20250929_185112_164_ud.jpg,-17.0,40.0,2372.03515625,1628.624755859375,91.8671875,73.5673828125,0.7576826214790344,0,2592,1944
img_t+40_p-017_20250929_185112_164_ud.jpg,-17.0,40.0,2387.87841796875,1629.549072265625,86.0185546875,74.8916015625,0.5611369609832764,0,2592,1944
img_t+40_p-017_20250929_185112_164_ud.jpg,-17.0,40.0,2358.18603515625,1626.34326171875,72.025390625,66.90673828125,0.43710488080978394,0,2592,1944
img_t+40_p-017_20250929_185112_164_ud.jpg,-17.0,40.0,2372.03515625,1628.624755859375,91.8671875,73.5673828125,0.7576826214790344,0,2592,1944
img_t+40_p-017_20250929_185112_164_ud.jpg,-17.0,40.0,2387.87841796875,1629.549072265625,86.0185546875,74.8916015625,0.5611369609832764,0,2592,1944
img_t+40_p-017_20250929_185112_164_ud.jpg,-17.0,40.0,2358.18603515625,1626.34326171875,72.025390625,66.90673828125,0.43710488080978394,0,2592,1944
img_t+40_p-016_20250929_185112_612_ud.jpg,-16.0,40.0,2453.35107421875,1589.904296875,8.61328125,9.796875,0.2672247886657715,0,2592,1944
img_t+40_p-016_20250929_185112_612_ud.jpg,-16.0,40.0,2453.35107421875,1589.904296875,8.61328125,9.796875,0.2672247886657715,0,2592,1944
img_t+40_p-012_20250929_185114_405_ud.jpg,-12.0,40.0,2565.781982421875,1606.809326171875,48.017578125,51.27783203125,0.7203115224838257,0,2592,1944
img_t+40_p-012_20250929_185114_405_ud.jpg,-12.0,40.0,2565.4576416015625,1613.3621826171875,53.084716796875,66.480224609375,0.5273004770278931,0,2592,1944
img_t+40_p-012_20250929_185114_405_ud.jpg,-12.0,40.0,2565.781982421875,1606.809326171875,48.017578125,51.27783203125,0.7203115224838257,0,2592,1944
img_t+40_p-012_20250929_185114_405_ud.jpg,-12.0,40.0,2565.4576416015625,1613.3621826171875,53.084716796875,66.480224609375,0.5273004770278931,0,2592,1944
img_t+40_p-011_20250929_185114_853_ud.jpg,-11.0,40.0,2540.57177734375,1616.76416015625,81.259765625,69.025390625,0.7555499076843262,0,2592,1944
img_t+40_p-011_20250929_185114_853_ud.jpg,-11.0,40.0,2552.4189453125,1621.399169921875,77.7724609375,76.36279296875,0.5708555579185486,0,2592,1944
img_t+40_p-011_20250929_185114_853_ud.jpg,-11.0,40.0,2525.1708984375,1613.1400146484375,50.3955078125,59.20703125,0.1101345345377922,0,2592,1944
img_t+40_p-011_20250929_185114_853_ud.jpg,-11.0,40.0,2540.57177734375,1616.76416015625,81.259765625,69.025390625,0.7555499076843262,0,2592,1944
img_t+40_p-011_20250929_185114_853_ud.jpg,-11.0,40.0,2552.4189453125,1621.399169921875,77.7724609375,76.36279296875,0.5708555579185486,0,2592,1944
img_t+40_p-011_20250929_185114_853_ud.jpg,-11.0,40.0,2525.1708984375,1613.1400146484375,50.3955078125,59.20703125,0.1101345345377922,0,2592,1944
img_t+40_p-010_20250929_185115_300_ud.jpg,-10.0,40.0,2502.0693359375,1621.367919921875,87.1484375,74.52294921875,0.7542962431907654,0,2592,1944
img_t+40_p-010_20250929_185115_300_ud.jpg,-10.0,40.0,2516.46728515625,1624.9642333984375,91.138671875,77.50439453125,0.26326799392700195,0,2592,1944
img_t+40_p-010_20250929_185115_300_ud.jpg,-10.0,40.0,2492.810791015625,1615.567138671875,69.99365234375,59.66650390625,0.1823357194662094,0,2592,1944
img_t+40_p-010_20250929_185115_300_ud.jpg,-10.0,40.0,2502.0693359375,1621.367919921875,87.1484375,74.52294921875,0.7542962431907654,0,2592,1944
img_t+40_p-010_20250929_185115_300_ud.jpg,-10.0,40.0,2516.46728515625,1624.9642333984375,91.138671875,77.50439453125,0.26326799392700195,0,2592,1944
img_t+40_p-010_20250929_185115_300_ud.jpg,-10.0,40.0,2492.810791015625,1615.567138671875,69.99365234375,59.66650390625,0.1823357194662094,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2461.304443359375,1622.615478515625,85.20458984375,72.5703125,0.7808062434196472,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2475.189453125,1626.39208984375,91.49609375,76.78125,0.6362708806991577,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2449.01318359375,1620.8826904296875,60.2080078125,64.5927734375,0.30333754420280457,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2488.072998046875,1626.1171875,80.6201171875,71.85107421875,0.2422240972518921,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2461.304443359375,1622.615478515625,85.20458984375,72.5703125,0.7808062434196472,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2475.189453125,1626.39208984375,91.49609375,76.78125,0.6362708806991577,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2449.01318359375,1620.8826904296875,60.2080078125,64.5927734375,0.30333754420280457,0,2592,1944
img_t+40_p-009_20250929_185115_748_ud.jpg,-9.0,40.0,2488.072998046875,1626.1171875,80.6201171875,71.85107421875,0.2422240972518921,0,2592,1944
img_t+40_p-008_20250929_185116_149_ud.jpg,-8.0,40.0,2435.7412109375,1627.5927734375,91.94287109375,75.37353515625,0.792218029499054,0,2592,1944
img_t+40_p-008_20250929_185116_149_ud.jpg,-8.0,40.0,2422.87646484375,1624.634521484375,81.2646484375,69.5517578125,0.7494605183601379,0,2592,1944
img_t+40_p-008_20250929_185116_149_ud.jpg,-8.0,40.0,2094.894775390625,1609.53564453125,9.283203125,9.77392578125,0.14865002036094666,0,2592,1944
