file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t+25_p-019_20250929_184614_429_ud.jpg,-19.0,25.0,455.213623046875,1265.7451171875,71.4801025390625,51.2109375,0.7191383838653564,0,2592,1944
img_t+25_p-019_20250929_184614_429_ud.jpg,-19.0,25.0,455.213623046875,1265.7451171875,71.4801025390625,51.2109375,0.7191383838653564,0,2592,1944
img_t+25_p-018_20250929_184614_882_ud.jpg,-18.0,25.0,1392.66748046875,1293.759521484375,54.475341796875,42.08154296875,0.8296617865562439,0,2592,1944
img_t+25_p-018_20250929_184614_882_ud.jpg,-18.0,25.0,1392.66748046875,1293.759521484375,54.475341796875,42.08154296875,0.8296617865562439,0,2592,1944
img_t+25_p-017_20250929_184615_325_ud.jpg,-17.0,25.0,2127.09033203125,1278.754150390625,79.91943359375,55.4140625,0.7646552324295044,0,2592,1944
img_t+25_p-017_20250929_184615_325_ud.jpg,-17.0,25.0,2113.67431640625,1279.811279296875,71.74609375,52.82177734375,0.1274256408214569,0,2592,1944
img_t+25_p-017_20250929_184615_325_ud.jpg,-17.0,25.0,2127.09033203125,1278.754150390625,79.91943359375,55.4140625,0.7646552324295044,0,2592,1944
img_t+25_p-017_20250929_184615_325_ud.jpg,-17.0,25.0,2113.67431640625,1279.811279296875,71.74609375,52.82177734375,0.1274256408214569,0,2592,1944
img_t+25_p-015_20250929_184616_141_ud.jpg,-15.0,25.0,2550.61328125,1258.1884765625,81.5107421875,65.8984375,0.7761839628219604,0,2592,1944
img_t+25_p-015_20250929_184616_141_ud.jpg,-15.0,25.0,2229.60693359375,1257.5921630859375,6.2001953125,8.641357421875,0.23904216289520264,0,2592,1944
img_t+25_p-015_20250929_184616_141_ud.jpg,-15.0,25.0,2212.89892578125,1258.685302734375,11.7392578125,9.6103515625,0.1373438835144043,0,2592,1944
img_t+25_p-015_20250929_184616_141_ud.jpg,-15.0,25.0,2550.61328125,1258.1884765625,81.5107421875,65.8984375,0.7761839628219604,0,2592,1944
img_t+25_p-015_20250929_184616_141_ud.jpg,-15.0,25.0,2229.60693359375,1257.5921630859375,6.2001953125,8.641357421875,0.23904216289520264,0,2592,1944
img_t+25_p-015_20250929_184616_141_ud.jpg,-15.0,25.0,2212.89892578125,1258.685302734375,11.7392578125,9.6103515625,0.1373438835144043,0,2592,1944
img_t+25_p-014_20250929_184616_477_ud.jpg,-14.0,25.0,2515.34619140625,1260.623291015625,82.97705078125,65.80517578125,0.7776622176170349,0,2592,1944
img_t+25_p-014_20250929_184616_477_ud.jpg,-14.0,25.0,2499.83447265625,1261.022705078125,76.75,61.81787109375,0.45510053634643555,0,2592,1944
img_t+25_p-014_20250929_184616_477_ud.jpg,-14.0,25.0,2526.81298828125,1261.005859375,75.4921875,60.0986328125,0.11529822647571564,0,2592,1944
img_t+25_p-014_20250929_184616_477_ud.jpg,-14.0,25.0,2515.34619140625,1260.623291015625,82.97705078125,65.80517578125,0.7776622176170349,0,2592,1944
img_t+25_p-014_20250929_184616_477_ud.jpg,-14.0,25.0,2499.83447265625,1261.022705078125,76.75,61.81787109375,0.45510053634643555,0,2592,1944
img_t+25_p-014_20250929_184616_477_ud.jpg,-14.0,25.0,2526.81298828125,1261.005859375,75.4921875,60.0986328125,0.11529822647571564,0,2592,1944
img_t+25_p-013_20250929_184616_925_ud.jpg,-13.0,25.0,2472.27783203125,1263.09228515625,81.326171875,64.43408203125,0.7871787548065186,0,2592,1944
img_t+25_p-013_20250929_184616_925_ud.jpg,-13.0,25.0,2458.8818359375,1263.7867431640625,73.96875,63.090576171875,0.3151669502258301,0,2592,1944
img_t+25_p-013_20250929_184616_925_ud.jpg,-13.0,25.0,2162.27880859375,1261.08544921875,5.830078125,7.35400390625,0.13529758155345917,0,2592,1944
img_t+25_p-013_20250929_184616_925_ud.jpg,-13.0,25.0,2472.27783203125,1263.09228515625,81.326171875,64.43408203125,0.7871787548065186,0,2592,1944
img_t+25_p-013_20250929_184616_925_ud.jpg,-13.0,25.0,2458.8818359375,1263.7867431640625,73.96875,63.090576171875,0.3151669502258301,0,2592,1944
img_t+25_p-013_20250929_184616_925_ud.jpg,-13.0,25.0,2162.27880859375,1261.08544921875,5.830078125,7.35400390625,0.13529758155345917,0,2592,1944
img_t+25_p-012_20250929_184617_374_ud.jpg,-12.0,25.0,2433.052734375,1264.609619140625,82.5234375,64.63525390625,0.7776057124137878,0,2592,1944
img_t+25_p-012_20250929_184617_374_ud.jpg,-12.0,25.0,2433.052734375,1264.609619140625,82.5234375,64.63525390625,0.7776057124137878,0,2592,1944
img_t+25_p-011_20250929_184617_822_ud.jpg,-11.0,25.0,2389.7578125,1267.630126953125,78.2626953125,61.80517578125,0.7826946377754211,0,2592,1944
img_t+25_p-011_20250929_184617_822_ud.jpg,-11.0,25.0,2389.7578125,1267.630126953125,78.2626953125,61.80517578125,0.7826946377754211,0,2592,1944
img_t+25_p-010_20250929_184618_270_ud.jpg,-10.0,25.0,2349.67724609375,1269.5517578125,76.6611328125,61.064453125,0.7908984422683716,0,2592,1944
img_t+25_p-010_20250929_184618_270_ud.jpg,-10.0,25.0,2075.603759765625,1265.3251953125,4.7568359375,7.17578125,0.16359981894493103,0,2592,1944
img_t+25_p-010_20250929_184618_270_ud.jpg,-10.0,25.0,2349.67724609375,1269.5517578125,76.6611328125,61.064453125,0.7908984422683716,0,2592,1944
img_t+25_p-010_20250929_184618_270_ud.jpg,-10.0,25.0,2075.603759765625,1265.3251953125,4.7568359375,7.17578125,0.16359981894493103,0,2592,1944
