file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t-05_p-019_20250929_185546_485_ud.jpg,-19.0,-5.0,477.6380310058594,1225.517578125,83.62969970703125,64.45556640625,0.7567121386528015,0,2592,1944
img_t-05_p-019_20250929_185546_485_ud.jpg,-19.0,-5.0,477.6380310058594,1225.517578125,83.62969970703125,64.45556640625,0.7567121386528015,0,2592,1944
img_t-05_p-017_20250929_185547_382_ud.jpg,-17.0,-5.0,2051.3159790039062,733.1996459960938,62.5018310546875,46.9569091796875,0.731549084186554,0,2592,1944
img_t-05_p-017_20250929_185547_382_ud.jpg,-17.0,-5.0,2051.3159790039062,733.1996459960938,62.5018310546875,46.9569091796875,0.731549084186554,0,2592,1944
img_t-05_p-016_20250929_185547_830_ud.jpg,-16.0,-5.0,2576.2958984375,704.258056640625,31.408203125,58.913818359375,0.7748212218284607,0,2592,1944
img_t-05_p-016_20250929_185547_830_ud.jpg,-16.0,-5.0,2576.2958984375,704.258056640625,31.408203125,58.913818359375,0.7748212218284607,0,2592,1944
img_t-05_p-015_20250929_185548_278_ud.jpg,-15.0,-5.0,2516.9560546875,707.63232421875,80.220703125,59.7144775390625,0.7861239314079285,0,2592,1944
img_t-05_p-015_20250929_185548_278_ud.jpg,-15.0,-5.0,2516.9560546875,707.63232421875,80.220703125,59.7144775390625,0.7861239314079285,0,2592,1944
img_t-05_p-014_20250929_185548_726_ud.jpg,-14.0,-5.0,2473.3154296875,709.71240234375,75.4072265625,57.39306640625,0.7886223793029785,0,2592,1944
img_t-05_p-014_20250929_185548_726_ud.jpg,-14.0,-5.0,2147.531005859375,732.8782958984375,7.09912109375,7.53955078125,0.19330938160419464,0,2592,1944
img_t-05_p-014_20250929_185548_726_ud.jpg,-14.0,-5.0,2473.3154296875,709.71240234375,75.4072265625,57.39306640625,0.7886223793029785,0,2592,1944
img_t-05_p-014_20250929_185548_726_ud.jpg,-14.0,-5.0,2147.531005859375,732.8782958984375,7.09912109375,7.53955078125,0.19330938160419464,0,2592,1944
img_t-05_p-013_20250929_185549_174_ud.jpg,-13.0,-5.0,2430.96533203125,712.4541625976562,74.8779296875,58.5709228515625,0.7727991938591003,0,2592,1944
img_t-05_p-013_20250929_185549_174_ud.jpg,-13.0,-5.0,2114.438232421875,733.8314819335938,8.10546875,7.2242431640625,0.282927930355072,0,2592,1944
img_t-05_p-013_20250929_185549_174_ud.jpg,-13.0,-5.0,2430.96533203125,712.4541625976562,74.8779296875,58.5709228515625,0.7727991938591003,0,2592,1944
img_t-05_p-013_20250929_185549_174_ud.jpg,-13.0,-5.0,2114.438232421875,733.8314819335938,8.10546875,7.2242431640625,0.282927930355072,0,2592,1944
img_t-05_p-012_20250929_185549_622_ud.jpg,-12.0,-5.0,2392.596435546875,715.2252197265625,73.5537109375,56.81640625,0.7864769697189331,0,2592,1944
img_t-05_p-012_20250929_185549_622_ud.jpg,-12.0,-5.0,2101.314697265625,735.104736328125,4.74072265625,6.539306640625,0.3521333634853363,0,2592,1944
img_t-05_p-012_20250929_185549_622_ud.jpg,-12.0,-5.0,2210.79296875,655.7266845703125,13.11083984375,11.092041015625,0.2961152493953705,0,2592,1944
img_t-05_p-012_20250929_185549_622_ud.jpg,-12.0,-5.0,2392.596435546875,715.2252197265625,73.5537109375,56.81640625,0.7864769697189331,0,2592,1944
img_t-05_p-012_20250929_185549_622_ud.jpg,-12.0,-5.0,2101.314697265625,735.104736328125,4.74072265625,6.539306640625,0.3521333634853363,0,2592,1944
img_t-05_p-012_20250929_185549_622_ud.jpg,-12.0,-5.0,2210.79296875,655.7266845703125,13.11083984375,11.092041015625,0.2961152493953705,0,2592,1944
img_t-05_p-011_20250929_185550_069_ud.jpg,-11.0,-5.0,2354.70166015625,717.4012451171875,73.6357421875,53.457763671875,0.8035698533058167,0,2592,1944
img_t-05_p-011_20250929_185550_069_ud.jpg,-11.0,-5.0,2354.70166015625,717.4012451171875,73.6357421875,53.457763671875,0.8035698533058167,0,2592,1944
img_t-05_p-010_20250929_185550_518_ud.jpg,-10.0,-5.0,2315.1650390625,718.4861450195312,71.9521484375,54.9400634765625,0.803652286529541,0,2592,1944
img_t-05_p-010_20250929_185550_518_ud.jpg,-10.0,-5.0,2044.3157958984375,737.1077880859375,4.470703125,6.879150390625,0.22954726219177246,0,2592,1944
img_t-05_p-010_20250929_185550_518_ud.jpg,-10.0,-5.0,2315.1650390625,718.4861450195312,71.9521484375,54.9400634765625,0.803652286529541,0,2592,1944
img_t-05_p-010_20250929_185550_518_ud.jpg,-10.0,-5.0,2044.3157958984375,737.1077880859375,4.470703125,6.879150390625,0.22954726219177246,0,2592,1944
img_t-05_p-009_20250929_185550_968_ud.jpg,-9.0,-5.0,2277.745849609375,721.1893920898438,72.6611328125,51.3375244140625,0.811073899269104,0,2592,1944
img_t-05_p-009_20250929_185550_968_ud.jpg,-9.0,-5.0,2291.156982421875,720.4696044921875,45.59814453125,50.005126953125,0.295150488615036,0,2592,1944
img_t-05_p-009_20250929_185550_968_ud.jpg,-9.0,-5.0,2260.2275390625,722.8958740234375,31.873046875,53.2508544921875,0.2692806124687195,0,2592,1944
img_t-05_p-009_20250929_185550_968_ud.jpg,-9.0,-5.0,2277.745849609375,721.1893920898438,72.6611328125,51.3375244140625,0.811073899269104,0,2592,1944
img_t-05_p-009_20250929_185550_968_ud.jpg,-9.0,-5.0,2291.156982421875,720.4696044921875,45.59814453125,50.005126953125,0.295150488615036,0,2592,1944
img_t-05_p-009_20250929_185550_968_ud.jpg,-9.0,-5.0,2260.2275390625,722.8958740234375,31.873046875,53.2508544921875,0.2692806124687195,0,2592,1944
img_t-05_p-008_20250929_185551_345_ud.jpg,-8.0,-5.0,2249.5703125,723.0673828125,69.3759765625,53.514892578125,0.8123087286949158,0,2592,1944
img_t-05_p-008_20250929_185551_345_ud.jpg,-8.0,-5.0,2091.27734375,666.8348388671875,12.63134765625,11.067138671875,0.3903142511844635,0,2592,1944
img_t-05_p-008_20250929_185551_345_ud.jpg,-8.0,-5.0,2079.099609375,667.4878540039062,8.634765625,10.8670654296875,0.17917317152023315,0,2592,1944
img_t-05_p-008_20250929_185551_345_ud.jpg,-8.0,-5.0,2249.5703125,723.0673828125,69.3759765625,53.514892578125,0.8123087286949158,0,2592,1944
img_t-05_p-008_20250929_185551_345_ud.jpg,-8.0,-5.0,2091.27734375,666.8348388671875,12.63134765625,11.067138671875,0.3903142511844635,0,2592,1944
img_t-05_p-008_20250929_185551_345_ud.jpg,-8.0,-5.0,2079.099609375,667.4878540039062,8.634765625,10.8670654296875,0.17917317152023315,0,2592,1944
img_t-05_p-007_20250929_185551_797_ud.jpg,-7.0,-5.0,2214.9404296875,726.2471923828125,70.09375,53.232177734375,0.6228712797164917,0,2592,1944
img_t-05_p-007_20250929_185551_797_ud.jpg,-7.0,-5.0,2200.255859375,725.8931884765625,40.81494140625,48.014404296875,0.12027625739574432,0,2592,1944
img_t-05_p-007_20250929_185551_797_ud.jpg,-7.0,-5.0,2214.9404296875,726.2471923828125,70.09375,53.232177734375,0.6228712797164917,0,2592,1944
img_t-05_p-007_20250929_185551_797_ud.jpg,-7.0,-5.0,2200.255859375,725.8931884765625,40.81494140625,48.014404296875,0.12027625739574432,0,2592,1944
img_t-05_p-006_20250929_185552_245_ud.jpg,-6.0,-5.0,2184.254150390625,726.244140625,67.13623046875,50.218505859375,0.8447253108024597,0,2592,1944
img_t-05_p-006_20250929_185552_245_ud.jpg,-6.0,-5.0,2184.254150390625,726.244140625,67.13623046875,50.218505859375,0.8447253108024597,0,2592,1944
img_t-05_p-005_20250929_185552_692_ud.jpg,-5.0,-5.0,2148.5185546875,727.9884643554688,62.2587890625,48.16015625,0.8424187302589417,0,2592,1944
img_t-05_p-005_20250929_185552_692_ud.jpg,-5.0,-5.0,1916.300048828125,742.7615356445312,3.4140625,5.74169921875,0.42321521043777466,0,2592,1944
img_t-05_p-005_20250929_185552_692_ud.jpg,-5.0,-5.0,2148.5185546875,727.9884643554688,62.2587890625,48.16015625,0.8424187302589417,0,2592,1944
img_t-05_p-005_20250929_185552_692_ud.jpg,-5.0,-5.0,1916.300048828125,742.7615356445312,3.4140625,5.74169921875,0.42321521043777466,0,2592,1944
img_t-05_p-004_20250929_185553_140_ud.jpg,-4.0,-5.0,2120.357666015625,729.0723876953125,56.734375,48.158935546875,0.811008870601654,0,2592,1944
img_t-05_p-004_20250929_185553_140_ud.jpg,-4.0,-5.0,1970.016357421875,674.7352294921875,7.7177734375,8.7119140625,0.124048613011837,0,2592,1944
img_t-05_p-004_20250929_185553_140_ud.jpg,-4.0,-5.0,1982.92822265625,674.0238037109375,9.08203125,8.2529296875,0.10846391320228577,0,2592,1944
