ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T02:52:42.860,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:43.087,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:46.642,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:46.826,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:49.314,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:52:49.483,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:52:49.808,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:49.999,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:50.419,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:50.548,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:50.874,75.687,17.399,1141.000,978.500,155.000,-6.500,2592,1944,1
2025-09-30T02:52:51.042,75.687,17.399,1141.000,978.500,155.000,-6.500,2592,1944,1
2025-09-30T02:52:51.326,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:51.632,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:51.943,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:52.118,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:52.992,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:53.168,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:55.556,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:55.801,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:52:57.726,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:52:57.895,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:53:20.351,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:53:20.600,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:53:53.108,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:53:53.369,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:53:53.587,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:53:53.837,75.687,17.399,1140.000,978.500,156.000,-6.500,2592,1944,1
2025-09-30T02:53:55.880,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:53:55.986,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:53:57.952,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
2025-09-30T02:53:58.062,75.687,17.399,1140.500,978.500,155.500,-6.500,2592,1944,1
