file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t+05_p-019_20250929_183709_689_ud.jpg,-19.0,5.0,481.0900573730469,885.8485107421875,62.28057861328125,45.630615234375,0.21801632642745972,0,2592,1944
img_t+05_p-019_20250929_183709_689_ud.jpg,-19.0,5.0,481.0900573730469,885.8485107421875,62.28057861328125,45.630615234375,0.21801632642745972,0,2592,1944
img_t+05_p-017_20250929_183710_594_ud.jpg,-17.0,5.0,2139.9287109375,899.9359130859375,71.61962890625,49.755126953125,0.7496756315231323,0,2592,1944
img_t+05_p-017_20250929_183710_594_ud.jpg,-17.0,5.0,2158.7900390625,898.8739013671875,62.765625,48.14697265625,0.4927370548248291,0,2592,1944
img_t+05_p-017_20250929_183710_594_ud.jpg,-17.0,5.0,2134.2802734375,903.6875610351562,60.42919921875,40.7335205078125,0.4341528117656708,0,2592,1944
img_t+05_p-017_20250929_183710_594_ud.jpg,-17.0,5.0,2139.9287109375,899.9359130859375,71.61962890625,49.755126953125,0.7496756315231323,0,2592,1944
img_t+05_p-017_20250929_183710_594_ud.jpg,-17.0,5.0,2158.7900390625,898.8739013671875,62.765625,48.14697265625,0.4927370548248291,0,2592,1944
img_t+05_p-017_20250929_183710_594_ud.jpg,-17.0,5.0,2134.2802734375,903.6875610351562,60.42919921875,40.7335205078125,0.4341528117656708,0,2592,1944
img_t+05_p-016_20250929_183711_042_ud.jpg,-16.0,5.0,2573.755859375,877.2103881835938,36.48828125,57.879150390625,0.7681493759155273,0,2592,1944
img_t+05_p-016_20250929_183711_042_ud.jpg,-16.0,5.0,2573.755859375,877.2103881835938,36.48828125,57.879150390625,0.7681493759155273,0,2592,1944
img_t+05_p-015_20250929_183711_490_ud.jpg,-15.0,5.0,2482.671630859375,883.0975341796875,77.04345703125,57.7744140625,0.7752768993377686,0,2592,1944
img_t+05_p-015_20250929_183711_490_ud.jpg,-15.0,5.0,2155.3984375,897.4954833984375,7.306640625,7.254638671875,0.11079142242670059,0,2592,1944
img_t+05_p-015_20250929_183711_490_ud.jpg,-15.0,5.0,2482.671630859375,883.0975341796875,77.04345703125,57.7744140625,0.7752768993377686,0,2592,1944
img_t+05_p-015_20250929_183711_490_ud.jpg,-15.0,5.0,2155.3984375,897.4954833984375,7.306640625,7.254638671875,0.11079142242670059,0,2592,1944
img_t+05_p-014_20250929_183711_938_ud.jpg,-14.0,5.0,2446.226318359375,884.1669311523438,76.0029296875,57.02978515625,0.780781626701355,0,2592,1944
img_t+05_p-014_20250929_183711_938_ud.jpg,-14.0,5.0,2128.8134765625,899.1135864257812,8.5439453125,7.9176025390625,0.25293979048728943,0,2592,1944
img_t+05_p-014_20250929_183711_938_ud.jpg,-14.0,5.0,2446.226318359375,884.1669311523438,76.0029296875,57.02978515625,0.780781626701355,0,2592,1944
img_t+05_p-014_20250929_183711_938_ud.jpg,-14.0,5.0,2128.8134765625,899.1135864257812,8.5439453125,7.9176025390625,0.25293979048728943,0,2592,1944
img_t+05_p-013_20250929_183712_386_ud.jpg,-13.0,5.0,2404.671142578125,885.79443359375,74.91796875,56.3231201171875,0.8021726608276367,0,2592,1944
img_t+05_p-013_20250929_183712_386_ud.jpg,-13.0,5.0,2135.44921875,893.7957763671875,8.2763671875,8.89306640625,0.5121004581451416,0,2592,1944
img_t+05_p-013_20250929_183712_386_ud.jpg,-13.0,5.0,2404.671142578125,885.79443359375,74.91796875,56.3231201171875,0.8021726608276367,0,2592,1944
img_t+05_p-013_20250929_183712_386_ud.jpg,-13.0,5.0,2135.44921875,893.7957763671875,8.2763671875,8.89306640625,0.5121004581451416,0,2592,1944
img_t+05_p-012_20250929_183712_834_ud.jpg,-12.0,5.0,2368.387939453125,888.51416015625,72.82080078125,56.151611328125,0.7950785160064697,0,2592,1944
img_t+05_p-012_20250929_183712_834_ud.jpg,-12.0,5.0,2368.387939453125,888.51416015625,72.82080078125,56.151611328125,0.7950785160064697,0,2592,1944
img_t+05_p-011_20250929_183713_282_ud.jpg,-11.0,5.0,2330.131103515625,890.7564697265625,70.20703125,54.1337890625,0.811782956123352,0,2592,1944
img_t+05_p-011_20250929_183713_282_ud.jpg,-11.0,5.0,2330.131103515625,890.7564697265625,70.20703125,54.1337890625,0.811782956123352,0,2592,1944
img_t+05_p-010_20250929_183713_729_ud.jpg,-10.0,5.0,2292.697265625,892.509765625,66.9736328125,53.845947265625,0.8244901895523071,0,2592,1944
img_t+05_p-010_20250929_183713_729_ud.jpg,-10.0,5.0,2029.1298828125,902.9169921875,4.2724609375,6.196044921875,0.14163687825202942,0,2592,1944
img_t+05_p-010_20250929_183713_729_ud.jpg,-10.0,5.0,2292.697265625,892.509765625,66.9736328125,53.845947265625,0.8244901895523071,0,2592,1944
img_t+05_p-010_20250929_183713_729_ud.jpg,-10.0,5.0,2029.1298828125,902.9169921875,4.2724609375,6.196044921875,0.14163687825202942,0,2592,1944
