file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t-30_p+020_20250930_011347_542.jpg,20.0,-30.0,2324.695068359375,176.22764587402344,91.4697265625,73.87429809570312,0.7977705597877502,-1,2592,1944
img_t-30_p+025_20250930_011347_990.jpg,25.0,-30.0,2149.91845703125,187.23257446289062,80.13671875,68.7850341796875,0.7775880098342896,-1,2592,1944
img_t-30_p+030_20250930_011348_437.jpg,30.0,-30.0,1999.78173828125,196.68504333496094,68.220947265625,64.31195068359375,0.7822932004928589,-1,2592,1944
img_t-30_p+035_20250930_011348_885.jpg,35.0,-30.0,1863.5548095703125,204.65042114257812,60.73095703125,61.313079833984375,0.7908298969268799,-1,2592,1944
img_t-30_p+040_20250930_011349_333.jpg,40.0,-30.0,1739.6543579101562,209.02204132080078,56.6915283203125,59.86790466308594,0.7740072011947632,-1,2592,1944
img_t-30_p+045_20250930_011349_781.jpg,45.0,-30.0,1623.1904296875,213.5001220703125,52.94140625,55.990447998046875,0.7800206542015076,-1,2592,1944
img_t-30_p+050_20250930_011350_229.jpg,50.0,-30.0,1510.59619140625,215.83785247802734,48.5185546875,55.14909362792969,0.8128421902656555,-1,2592,1944
img_t-30_p+055_20250930_011350_677.jpg,55.0,-30.0,1405.668701171875,216.36541748046875,48.593017578125,54.997161865234375,0.8188340067863464,-1,2592,1944
img_t-30_p+060_20250930_011351_124.jpg,60.0,-30.0,1299.6931762695312,215.29302978515625,48.3170166015625,54.11004638671875,0.7845966815948486,-1,2592,1944
img_t-30_p+065_20250930_011351_572.jpg,65.0,-30.0,1193.580322265625,213.43485260009766,49.135009765625,53.95658874511719,0.7856870889663696,-1,2592,1944
img_t-30_p+070_20250930_011352_020.jpg,70.0,-30.0,1085.25537109375,208.8681182861328,49.6474609375,55.107940673828125,0.8209041953086853,-1,2592,1944
img_t-30_p+075_20250930_011352_398.jpg,75.0,-30.0,1028.5745849609375,206.5582275390625,52.24658203125,57.312835693359375,0.8079859018325806,-1,2592,1944
img_t-30_p+080_20250930_011352_852.jpg,80.0,-30.0,850.6738586425781,197.0424041748047,57.43267822265625,58.408233642578125,0.7776841521263123,-1,2592,1944
img_t-30_p+085_20250930_011353_300.jpg,85.0,-30.0,725.7178039550781,188.61321258544922,66.10931396484375,64.38307189941406,0.7729624509811401,-1,2592,1944
img_t-30_p+090_20250930_011353_748.jpg,90.0,-30.0,585.3500061035156,177.63904571533203,72.19757080078125,66.58265686035156,0.7867221236228943,-1,2592,1944
img_t-30_p+095_20250930_011354_196.jpg,95.0,-30.0,429.2218475341797,163.64891815185547,81.94332885742188,72.33921813964844,0.7790040969848633,-1,2592,1944
img_t-30_p+100_20250930_011354_646.jpg,100.0,-30.0,245.65450286865234,146.34440231323242,93.61317443847656,77.6949234008789,0.8060702681541443,-1,2592,1944
img_t-30_p+105_20250930_011355_092.jpg,105.0,-30.0,41.916969299316406,121.71084594726562,83.83393859863281,80.74533081054688,0.7849461436271667,-1,2592,1944
img_t-25_p+100_20250930_011409_291.jpg,100.0,-25.0,141.8353614807129,251.65814208984375,103.5240707397461,75.54376220703125,0.7872055768966675,-1,2592,1944
