ts,pan_cmd_deg,tilt_cmd_deg,mean_cx,mean_cy,err_x_px,err_y_px,W,H,n_dets
2025-09-30T02:02:33.557,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:33.672,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:33.841,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:33.961,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:34.147,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:34.261,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:34.459,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:34.583,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:34.817,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:35.046,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:35.349,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:35.569,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:35.933,57.185,8.123,1303.000,969.500,-7.000,2.500,2592,1944,1
2025-09-30T02:02:36.107,57.185,8.123,1303.000,969.500,-7.000,2.500,2592,1944,1
2025-09-30T02:02:36.433,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:36.643,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:37.040,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:37.171,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:37.610,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:37.727,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:38.022,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:38.246,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:38.587,57.185,8.123,1304.000,969.000,-8.000,3.000,2592,1944,1
2025-09-30T02:02:38.761,57.185,8.123,1304.000,969.000,-8.000,3.000,2592,1944,1
2025-09-30T02:02:39.046,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:39.264,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:39.720,57.185,8.123,1303.000,969.000,-7.000,3.000,2592,1944,1
2025-09-30T02:02:39.857,57.185,8.123,1303.000,969.000,-7.000,3.000,2592,1944,1
2025-09-30T02:02:40.246,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:40.345,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:40.626,57.185,8.123,1303.000,969.500,-7.000,2.500,2592,1944,1
2025-09-30T02:02:40.863,57.185,8.123,1303.000,969.500,-7.000,2.500,2592,1944,1
2025-09-30T02:02:41.160,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:41.387,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:41.686,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:41.905,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:42.230,57.185,8.123,1303.000,969.000,-7.000,3.000,2592,1944,1
2025-09-30T02:02:42.459,57.185,8.123,1303.000,969.000,-7.000,3.000,2592,1944,1
2025-09-30T02:02:42.895,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:43.064,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:43.403,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:43.567,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:43.897,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:44.072,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
2025-09-30T02:02:44.536,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:44.690,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:45.028,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:45.123,57.185,8.123,1303.500,969.000,-7.500,3.000,2592,1944,1
2025-09-30T02:02:45.416,57.185,8.123,1303.500,969.500,-7.500,2.500,2592,1944,1
