file,pan_deg,tilt_deg,cx,cy,w,h,conf,cls,W,H
img_t-25_p+070_20250930_022253_159.jpg,70.0,-25.0,1181.7342529296875,144.64950561523438,14.37451171875,25.56182861328125,0.5119649767875671,-1,2592,1944
img_t-25_p+050_20250930_022254_949.jpg,50.0,-25.0,1608.59765625,140.94564056396484,15.107666015625,25.416915893554688,0.527538001537323,-1,2592,1944
img_t-25_p+030_20250930_022256_684.jpg,30.0,-25.0,2054.8037109375,93.48027420043945,21.03955078125,26.16992950439453,0.6953334212303162,-1,2592,1944
img_t-25_p-150_20250930_022312_612.jpg,-150.0,-25.0,1903.381103515625,339.5334014892578,15.087158203125,16.868133544921875,0.5085258483886719,-1,2592,1944
img_t-20_p+040_20250930_022335_185.jpg,40.0,-20.0,1901.677734375,243.9076919555664,17.358154296875,23.822402954101562,0.7026847004890442,-1,2592,1944
img_t-20_p+045_20250930_022335_633.jpg,45.0,-20.0,1779.4840698242188,256.9013137817383,14.7835693359375,23.929183959960938,0.6774069666862488,-1,2592,1944
img_t-20_p+085_20250930_022339_155.jpg,85.0,-20.0,1014.2229919433594,263.8269729614258,14.32574462890625,22.263961791992188,0.5490423440933228,-1,2592,1944
img_t-20_p+095_20250930_022340_049.jpg,95.0,-20.0,728.0626525878906,231.71530151367188,18.34490966796875,22.148345947265625,0.5586644411087036,-1,2592,1944
img_t-20_p+105_20250930_022340_945.jpg,105.0,-20.0,438.0216522216797,186.05885314941406,22.584808349609375,24.84332275390625,0.6037770509719849,-1,2592,1944
img_t-15_p+050_20250930_022359_556.jpg,50.0,-15.0,1577.2603759765625,384.78424072265625,14.368408203125,20.06451416015625,0.5760641694068909,-1,2592,1944
img_t-15_p+045_20250930_022400_004.jpg,45.0,-15.0,1678.3072509765625,380.51043701171875,13.786865234375,24.927734375,0.6012633442878723,-1,2592,1944
img_t-15_p+035_20250930_022400_836.jpg,35.0,-15.0,1908.8041381835938,356.1914978027344,16.5802001953125,20.4378662109375,0.7320892214775085,-1,2592,1944
img_t-15_p+030_20250930_022401_283.jpg,30.0,-15.0,2036.3268432617188,340.47666931152344,19.5350341796875,23.241973876953125,0.7602434158325195,-1,2592,1944
img_t-15_p+025_20250930_022401_732.jpg,25.0,-15.0,2187.33154296875,317.6177978515625,20.22509765625,21.71136474609375,0.7220492959022522,-1,2592,1944
img_t-15_p+020_20250930_022402_179.jpg,20.0,-15.0,2363.8475341796875,288.92364501953125,26.179931640625,24.90130615234375,0.7211434841156006,-1,2592,1944
img_t-10_p+020_20250930_022438_192.jpg,20.0,-10.0,2438.288330078125,380.71156311035156,26.4052734375,22.639312744140625,0.7285348176956177,-1,2592,1944
img_t-10_p+025_20250930_022438_640.jpg,25.0,-10.0,2254.232666015625,412.06236267089844,22.40478515625,22.180389404296875,0.7689142227172852,-1,2592,1944
img_t-10_p+030_20250930_022439_087.jpg,30.0,-10.0,2098.740478515625,436.04644775390625,19.80908203125,21.82177734375,0.5993814468383789,-1,2592,1944
img_t-10_p+035_20250930_022439_536.jpg,35.0,-10.0,1961.607421875,453.8726348876953,17.5224609375,21.207305908203125,0.697815477848053,-1,2592,1944
img_t-10_p+040_20250930_022439_983.jpg,40.0,-10.0,1839.2342529296875,467.9623107910156,17.51416015625,20.5909423828125,0.5342599153518677,-1,2592,1944
img_t-10_p+045_20250930_022440_431.jpg,45.0,-10.0,1732.8358764648438,478.92515563964844,14.8809814453125,23.081207275390625,0.5454093813896179,-1,2592,1944
img_t-10_p+050_20250930_022440_879.jpg,50.0,-10.0,1629.6845092773438,485.35105895996094,13.1917724609375,19.918182373046875,0.6255457997322083,-1,2592,1944
img_t-10_p+055_20250930_022441_327.jpg,55.0,-10.0,1534.9117431640625,493.1099548339844,12.986328125,23.368408203125,0.567531168460846,-1,2592,1944
img_t-10_p+080_20250930_022443_503.jpg,80.0,-10.0,1081.6107177734375,486.5586853027344,13.2265625,20.60369873046875,0.6164348125457764,-1,2592,1944
img_t-10_p+085_20250930_022443_950.jpg,85.0,-10.0,987.6253967285156,479.7970275878906,14.62200927734375,21.13665771484375,0.5348304510116577,-1,2592,1944
